auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id,auction_url,quote_max_price,quote_model,quote_year
PORSCHE,20140518,SPA,356 B 1600 Super cabriolet T5,Bonhams,132250.0,REST,V,5691,cote.encheres.php?idCote=5691,135 000 €,356 B S 75 cabriolet T 5,1959
PORSCHE,20130208,PARIS,356 B S 75 cabriolet T 5,Artcurial,113179.0,REST,V,5691,cote.encheres.php?idCote=5691,135 000 €,356 B S 75 cabriolet T 5,1959
PORSCHE,20120218,BROOKLANDS,"356 B cabriolet T 5 LHD, moteur 912",Brooklands Auctions,45030.0,REST/TR,V,5691,cote.encheres.php?idCote=5691,135 000 €,356 B S 75 cabriolet T 5,1959
PORSCHE,20100312,AMELIA ISLAND,356 B S 75 cabriolet T 6,Gooding & Co,68660.0,REST,V,5691,cote.encheres.php?idCote=5691,135 000 €,356 B S 75 cabriolet T 5,1959
PORSCHE,20071031,LONDRES,356 B S 75 cabriolet T 5 LHD,RM Sotheby's,67500.0,REST,V,5691,cote.encheres.php?idCote=5691,135 000 €,356 B S 75 cabriolet T 5,1959
PORSCHE,20121209,FONTAINEBLEAU,356 B Hardtop-Coupé T 5 Karmann LHD,J.P. Osenat,50037.0,REST,V,5690,cote.encheres.php?idCote=5690,78 000 €,356 B S 75 Hardtop-Coupé T 6,1961
PORSCHE,20120901,BROOKLANDS,356 B Roadster T 5 hard top,Historics,49459.0,REST-,V,5690,cote.encheres.php?idCote=5690,78 000 €,356 B S 75 Hardtop-Coupé T 6,1961
PORSCHE,20110619,FONTAINEBLEAU,356 B S 75 Hardtop-coupé T 5,J.P. Osenat,37500.0,OR+,V,5690,cote.encheres.php?idCote=5690,78 000 €,356 B S 75 Hardtop-Coupé T 6,1961
PORSCHE,20090427,PARIS,356 B S 75 Hardtop-coupé T 5,Artcurial,20000.0,REST,V,5690,cote.encheres.php?idCote=5690,78 000 €,356 B S 75 Hardtop-Coupé T 6,1961
PORSCHE,20141109,LYON,356 B Hardtop-Coupé T 5,J.P. Osenat,61980.0,REST,V,11924,cote.encheres.php?idCote=11924,75 000 €,356 B S 75 Hardtop-Coupé T 5,1960
PORSCHE,20120707,LE MANS,"993 GT2 R décor Klasen, palmarès",Artcurial,169173.0,OR+/EX,V,11924,cote.encheres.php?idCote=11924,75 000 €,356 B S 75 Hardtop-Coupé T 5,1960
PORSCHE,20190615,FONTAINEBLEAU,356 B S 75 coupé T 6 Karmann,J.P. Osenat,60000.0,REST,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20180421,TOFFEN,356 B S 75 coupé T 6,Oldtimer Galerie Toffen ,78620.0,REST,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20150524,DEAUVILLE,"356 B S 75 coupé T 6 ex-USA, moteur 912",Claude Aguttes,40800.0,REC/TR,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20140206,PARIS,356 B S 75 coupé T 6,Bonhams,73600.0,REST+,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20121201,TOFFEN,356 B S 75 Coupé T 6,Oldtimer Galerie Toffen ,41807.0,REST,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20110131,SAINTE-GENEVIÈVE,356 B S 75 coupé T 6 ex-USA,Australe,8500.0,SEP,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20101206,WEYBRIDGE,356 B S 75 coupé T 6 LHD,Bonhams,27600.0,REST,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20080413,PARIS,356 B S 75 coupé T 6 (118067),Artcurial,25000.0,OR+,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20070521,MONACO (COYS),356 B S 75 coupé T 6 ex-Suisse,Coys Auction ,24000.0,OR+,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20060604,GREENWICH,356 B S 75 coupé T 6,Christie's,20800.0,OR+,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20060618,FONTAINEBLEAU,356 B S 75 coupé T 6 Karmann (211161),J.P. Osenat,33000.0,REST,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20060429,TOFFEN,356 B S 75 coupé T 6 LHD,Oldtimer Galerie Toffen ,20150.0,REST-,V,8018,cote.encheres.php?idCote=8018,83 000 €,356 B S 75 coupé T 6,1961
PORSCHE,20180119,SCOTTSDALE,356 B S 75 coupé T 5,Gooding & Co,50390.0,OR,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20180118,SCOTTSDALE,356 B S 75 coupé T 5,Bonhams,47630.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20180118,SCOTTSDALE,356 B S 75 coupé T 5 Reutter,Bonhams,76390.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20160423,TOFFEN,356 B S 75 coupé T 5 toit ouvrant,Oldtimer Galerie Toffen ,56056.0,OR,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20150321,GOODWOOD,356 B S coupé 1600,Bonhams,123590.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20150115,SCOTTSDALE,356 B 1600 S 75 Hardtop-Coupé ,Bonhams,80800.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20140316,AUVERS-SUR-OISE,356 B 1600 coupé,Le Calvez & Associés,51620.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20131020,PARIS,356 B Super 75 Coupé T 5 ex-Italie,Artcurial,54149.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20130712,GOODWOOD,356 B 60 coupé T5 préparé rallyes,Bonhams,35720.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20130706,MULHOUSE,356 B 60 coupé T5,FEE Machoïr,48000.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20101212,FONTAINEBLEAU,356 B S 75 coupé T 5,J.P. Osenat,25000.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20100313,STONELEIGH PARK,356 B S 75 coupé T 5 RHD,H & H Classic Auctions,20350.0,REST,V,5689,cote.encheres.php?idCote=5689,80 000 €,356 B S 75 coupé T 5,1959
PORSCHE,20190518,BROOKLANDS,356 B (60 ch) cabriolet T 6 LHD,Brooklands Auctions,91040.0,REST,V,8017,cote.encheres.php?idCote=8017,120 000 €,356 B (60 ch) cabriolet T 6,1961
PORSCHE,20180511,MONACO,356 B (60) cabriolet T 6,Bonhams,138000.0,REST,V,8017,cote.encheres.php?idCote=8017,120 000 €,356 B (60 ch) cabriolet T 6,1961
PORSCHE,20100430,MONACO,"356 B ""60"" cabriolet T 6",Coys Auction ,52000.0,REST+,V,8017,cote.encheres.php?idCote=8017,120 000 €,356 B (60 ch) cabriolet T 6,1961
PORSCHE,20060430,CASTLE DONINGTON,"356 B ""60"" cabriolet T 6 RHD",Coys Auction ,29250.0,OR,V,8017,cote.encheres.php?idCote=8017,120 000 €,356 B (60 ch) cabriolet T 6,1961
PORSCHE,20180119,SCOTTSDALE,356 B (60) cabriolet T 5,Gooding & Co,116970.0,REST,V,5688,cote.encheres.php?idCote=5688,115 000 €,356 B (60 ch) cabriolet T 5,1959
PORSCHE,20170818,PEBBLE BEACH,356 B (60 ch) cabriolet T 5,Gooding & Co,173040.0,REST,V,5688,cote.encheres.php?idCote=5688,115 000 €,356 B (60 ch) cabriolet T 5,1959
PORSCHE,20141010,KNOKKE-LE-ZOUTE,356 B T5 1600 Super cabriolet,Bonhams,124200.0,REST,V,5688,cote.encheres.php?idCote=5688,115 000 €,356 B (60 ch) cabriolet T 5,1959
PORSCHE,20141010,KNOKKE-LE-ZOUTE,356 B T5 1600 Super cabriolet,Bonhams,172500.0,REST+,V,5688,cote.encheres.php?idCote=5688,115 000 €,356 B (60 ch) cabriolet T 5,1959
PORSCHE,20181203,LONDRES,356 B (60) coupé T 6 LHD,Bonhams,90300.0,REST,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20180922,BROOKLANDS,"356 B coupé T 6, moteur S 90",Brooklands Auctions,77210.0,REST,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20180519,BROOKLANDS,356 B (60) coupé T 6,Brooklands Auctions,65140.0,REST,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20161207,LONDRES,356 B 60 coupé T 6,Bonhams,87300.0,REST,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20080608,GREENWICH,"356 B ""60"" coupé T 6",Bonhams,21000.0,OR+,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20090517,MONTASTRUC-LA-CONSEILLÈRE,"356 B ""60"" coupé T 6",SVV,33000.0,REST+,V,8016,cote.encheres.php?idCote=8016,78 000 €,356 B (60 ch) coupé T 6,1961
PORSCHE,20190117,SCOTTSDALE,356 B (60 ch) coupé T 5 toit ouvrant,Bonhams,78580.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20181027,ATLANTA,356 B (60) coupé Reutter toit ouvrant,RM Sotheby's,101310.0,OR+,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20180208,PARIS,356 B (60) coupé T 5,Bonhams,79350.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20180119,SCOTTSDALE,356 B (60) coupé T 5,Gooding & Co,76480.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20170120,SCOTTSDALE,"356 B coupé, moteur 1750",Gooding & Co,85360.0,REST/TR,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20170119,SCOTTSDALE,356 B coupé préparé 80 ch,Bonhams,98290.0,REST/TR,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20160709,LE MANS,356 B coupé T 5,Artcurial,58410.0,OR+,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20150425,TOFFEN,356 B 1600 coupé,Oldtimer Galerie Toffen ,57346.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20141010,KNOKKE-LE-ZOUTE,356 B 1600 cabriolet Reutter police ,Bonhams,235750.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20140607,ZURICH,356 B 1600 Super cabriolet T5,Oldtimer Galerie Toffen ,124010.0,REST+,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20110925,VERSAILLES,"356 B ""60"" coupé T 5, moteur 75 ch",Chevau-Légers Enchères,31000.0,REST/TR,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20101022,SPARKFORD,"356 B ""60"" coupé T 5 RHD ex-South Africa",H & H Classic Auctions,33520.0,RAR,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20100614,SAINTE-GENEVIÈVE,"356 B ""60"" coupé T 5 ex-USA",Australe,23500.0,REST-,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20091028,LONDRES,"356 B ""60"" coupé T 5 LHD toit ouvrant",RM Sotheby's,28600.0,OR+,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20080726,SILVERSTONE,"356 B ""60"" coupé T 5 LHD toit ouvrant",Bonhams,21450.0,REST,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20070817,QUAIL LODGE,"356 B ""60"" coupé T 5 LHD",Bonhams,15750.0,OR,V,5687,cote.encheres.php?idCote=5687,75 000 €,356 B (60 ch) coupé T 5,1959
PORSCHE,20180308,AMELIA ISLAND,356 A 1600 GS Carrera de Luxe coupé Reutter,Bonhams,508760.0,OR+,V,5701,cote.encheres.php?idCote=5701,480 000 €,356 A 1600 GS Carrera de Luxe coupé,1958
PORSCHE,20111026,LONDON,356 A 1600 GS Carrera de Luxe coupé,RM Sotheby's,262210.0,REST,V,5701,cote.encheres.php?idCote=5701,480 000 €,356 A 1600 GS Carrera de Luxe coupé,1958
PORSCHE,20091028,LONDRES,356 A 1600 GS Carrera GS/GT coupé (102543),RM Sotheby's,140250.0,REST+,V,5701,cote.encheres.php?idCote=5701,480 000 €,356 A 1600 GS Carrera de Luxe coupé,1958
PORSCHE,20160819,CARMEL,356 A 1500 GS Carrera Speedster,Bonhams,787000.0,REST,V,8022,cote.encheres.php?idCote=8022,750 000 €,356 A 1500 GS/GT Carrera Speedster,1957
PORSCHE,20160311,AMELIA ISLAND,356 A 1500 GS/GT Carrera Speedster alu,Gooding & Co,1386000.0,REST,V,8022,cote.encheres.php?idCote=8022,750 000 €,356 A 1500 GS/GT Carrera Speedster,1957
PORSCHE,20110613,PARIS,"356 A 1500 Carrera GS Speedster, moteur changé",Artcurial,320000.0,REST+,V,8022,cote.encheres.php?idCote=8022,750 000 €,356 A 1500 GS/GT Carrera Speedster,1957
PORSCHE,20110205,PARIS,356 A Carrera GS/GT coupé 1600 (102543),Bonhams,136000.0,TR/REST,V,8022,cote.encheres.php?idCote=8022,750 000 €,356 A 1500 GS/GT Carrera Speedster,1957
PORSCHE,20060817,MONTEREY,356 A 1600 Carrera GT Speedster (84954),Christie's,240000.0,EX,V,8022,cote.encheres.php?idCote=8022,750 000 €,356 A 1500 GS/GT Carrera Speedster,1957
PORSCHE,20180824,QUAIL LODGE,356 A 1500 GS Carrera coupé custom Dean Jeffries,Bonhams,375470.0,REST/TR,V,5700,cote.encheres.php?idCote=5700,420 000 €,356 A 1500 GS Carrera de Luxe coupé,1957
PORSCHE,20150907,LONDRES,356 A 1500 GS Carrera coupé Reutter,RM Sotheby's,413381.0,REST,V,5700,cote.encheres.php?idCote=5700,420 000 €,356 A 1500 GS Carrera de Luxe coupé,1957
PORSCHE,20140510,MONACO,356 A Carrera 1500 GS/GT coupé Reuter,RM Sotheby's,420000.0,REST,V,5700,cote.encheres.php?idCote=5700,420 000 €,356 A 1500 GS Carrera de Luxe coupé,1957
PORSCHE,20140510,MONACO,356 A Carrera 1500 GS/GT Speedster Reuter,RM Sotheby's,840000.0,REST,V,5700,cote.encheres.php?idCote=5700,420 000 €,356 A 1500 GS Carrera de Luxe coupé,1957
PORSCHE,20130818,PEBBLE BEACH,356 A 1500 GS Carrera Speedster,Gooding & Co,1113750.0,REST+,V,5700,cote.encheres.php?idCote=5700,420 000 €,356 A 1500 GS Carrera de Luxe coupé,1957
PORSCHE,20180824,QUAIL LODGE,356 A-1600 S Convertible D,Bonhams,168500.0,REST,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20160821,PEBBLE BEACH,356 A 1600 S Convertible D,Gooding & Co,287000.0,REST+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20160819,CARMEL,356 A-1600 S Convertible D,Bonhams,131000.0,REST+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20130309,AMELIA ISLAND,356 A-1600 S Convertible D,RM Sotheby's,131097.0,REST+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20121111,PARIS,356 A 1600 Super Convertible D,Artcurial,113179.0,REST+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20120617,FONTAINEBLEAU,911 (964) Carrera 2 Cabriolet,J.P. Osenat,28592.0,OR+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20110701,GOODWOOD,356 A Convertible D LHD (86005),Bonhams,95120.0,REST,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20061130,LONDRES,356 A-1600 S Convertible D LHD (85912),Coys Auction ,96000.0,OR+,V,5686,cote.encheres.php?idCote=5686,300 000 €,356 A-1600 S Convertible D (Drauz),1958
PORSCHE,20190525,CERNOBBIO,356 A-1600 S Speedster Reutter,RM Sotheby's,342500.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190407,GOODWOOD,356 A-1600 S Speedster,Bonhams,281010.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190223,BIRMINGHAM,356 A-1600 S Speedster (convertie RHD),Silverstone Auctions,336670.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190118,SCOTTSDALE,356 A-1600 S Speedster + hard-top,Gooding & Co,284990.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190117,PHOENIX,356 A-1600 S Speedster,RM Sotheby's,274500.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190117,PHOENIX,356 A-1600 S Speedster,RM Sotheby's,214870.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190117,SCOTTSDALE,356 A-1600 S Speedster,Bonhams,195470.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190117,SCOTTSDALE,356 A-1600 S Speedster,Bonhams,317910.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20181208,LOS ANGELES,356 A-1600 S Speedster,RM Sotheby's,303200.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20181027,ATLANTA,356 A-1600 Speedster Reutter,RM Sotheby's,241220.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20181027,ATLANTA,356 A-1600 S Speedster,RM Sotheby's,426010.0,OR+,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20181027,ATLANTA,356 A-1600 S Speedster,RM Sotheby's,264910.0,OR-,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20180905,LONDRES,356 A-1600 S Speedster Reutter,RM Sotheby's,355070.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20180824,MONTEREY,356 A-1600 S Speedster Reutter,RM Sotheby's,316370.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20180824,MONTEREY,356 A-1600 S Speedster Reutter,RM Sotheby's,373110.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20180824,QUAIL LODGE,356 A-1600 S Speedster,Bonhams,496050.0,REST,V,5685,cote.encheres.php?idCote=5685,360 000 €,356 A-1600 S Speedster,1956
PORSCHE,20190118,SCOTTSDALE,356 A-1600 cabriolet,Gooding & Co,197030.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20190208,PARIS,356 A-1600 cabriolet,Artcurial,178800.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20180309,AMELIA ISLAND,356 A-1600 cabriolet hard-top,Gooding & Co,107250.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20170818,PEBBLE BEACH,356 A-1600 cabriolet,Gooding & Co,182390.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20170309,AMELIA ISLAND,356 A-1600 cabriolet Reutter,Bonhams,84590.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20170118,SCOTTSDALE,356 A-1600 cabriolet,Worldwide Auctioneers,144810.0,REST,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20101022,SPARKFORD,356 A-1600 cabriolet,H & H Classic Auctions,25300.0,RAR,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20080209,PARIS,356 A-1600 cabriolet (61465),Bonhams,59000.0,REST+,V,11521,cote.encheres.php?idCote=11521,160 000 €,356 A-1600 cabriolet,1956
PORSCHE,20190615,FONTAINEBLEAU,356 A-1600 coupé ex-USA,J.P. Osenat,174000.0,REST+,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20190118,SCOTTSDALE,356 A-1600 coupé,Gooding & Co,115760.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20180928,SOUTHAM,"356 A coupé LHD, moteur 1720",Silverstone Auctions,92090.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20180824,MONTEREY,356 A-1600 coupé Reutter,RM Sotheby's,134800.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20180308,AMELIA ISLAND,356 A-1600 coupé,Bonhams,67620.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20180310,AMELIA ISLAND,356 A coupé Reutter moteur 1600 S,RM Sotheby's,95690.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20170630,GOODWOOD,356 A-1600 coupé ex-USA,Bonhams,88940.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20170630,GOODWOOD,"356 A coupé préparé, moteur 1700",Bonhams,57530.0,REST/TR,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20170513,SILVERSTONE,356 A-1600 coupé Reutter,Silverstone Auctions,99740.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20170208,PARIS,356 A-1600 S coupé toit ouvrant,RM Sotheby's,125840.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20170209,PARIS,356 A-1600 T2 coupé toit ouvrant,Bonhams,88840.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20160709,LE MANS,356 A 1600 coupé préparé 110 ch,Artcurial,83440.0,REST/TR,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20150115,SCOTTSDALE,356 A 1600 coupé Reutter,Bonhams,88320.0,REST,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20140206,PARIS,356 A 1600 S coupé préparé,Bonhams,105800.0,REST/TR,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20130208,PARIS,"356 A 1600 coupé T 2, banquette AV, moteur C",Artcurial,53611.0,REST/TR,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20121111,PARIS,"356 A 1600 coupé T 2, banquette AV, moteur C",Artcurial,44080.0,REST/TR,V,5683,cote.encheres.php?idCote=5683,120 000 €,356 A-1600 coupé,1956
PORSCHE,20120512,MONACO,356 A-1500 GS Carrera coupé,RM Sotheby's,235000.0,REST,V,5681,cote.encheres.php?idCote=5681,110 000 €,356 A-1300 S coupé,1956
PORSCHE,20150313,AMELIA ISLAND,356 A 1600 coupé,Gooding & Co,133658.0,OR,V,5680,cote.encheres.php?idCote=5680,90 000 €,356 A-1300 coupé,1956
PORSCHE,20140904,LONDRES,356 A 1600 coupé,Silverstone Auctions,111138.0,REST,V,5680,cote.encheres.php?idCote=5680,90 000 €,356 A-1300 coupé,1956
PORSCHE,20111009,MONTASTRUC-LA-CONSEILLÈRE,356 A-1300 coupé,FEE Machoir,9000.0,EP,V,5680,cote.encheres.php?idCote=5680,90 000 €,356 A-1300 coupé,1956
PORSCHE,20090919,KAUFDORF,356 A-1300 coupé,Oldtimer Galerie Toffen ,8580.0,SEP,V,5680,cote.encheres.php?idCote=5680,90 000 €,356 A-1300 coupé,1956
PORSCHE,20170527,CERNOBBIO,"356 Speedster, moteur 1600 C",RM Sotheby's,336000.0,REST/TR,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
PORSCHE,20170208,PARIS,356-1600 Speedster (pré-A),RM Sotheby's,377520.0,REST+,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
PORSCHE,20170209,PARIS,356-1500 S Speedster (pré-A),Bonhams,379040.0,REST,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
PORSCHE,20170210,PARIS,356-1600 Speedster (pré-A),Artcurial,393360.0,REST,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
PORSCHE,20160907,LONDRES,"356 Speedster RHD, moteur 1600",RM Sotheby's,273250.0,OR,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
PORSCHE,20160203,PARIS,356-1500 Speedster,RM Sotheby's,341600.0,REST+,V,5679,cote.encheres.php?idCote=5679,380 000 €,356-1500 S Speedster (pré-A),1954
