auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id
PORSCHE,20170909,GOODWOOD,911 (996) GT 2 coupé,Bonhams,228660.0,OR+,V,12246
PORSCHE,20170208,PARIS,911 (996) GT 2 Clubsport,RM Sotheby's,251680.0,OR+,V,12246
PORSCHE,20161125,MILAN,911 (996) GT 2 coupé,RM Sotheby's,190400.0,OR+,V,12246
PORSCHE,20161125,MILAN,911 (996) GT 2 coupé,RM Sotheby's,145600.0,OR+,V,12246
PORSCHE,20151108,LYON,"911 (996) coupé GT 2 turbo, préparé",J.P. Osenat,84000.0,OR+/EX,V,12246
PORSCHE,20181027,ATLANTA,911 (996) Turbo S cabriolet,RM Sotheby's,96490.0,OR+,V,12508
PORSCHE,20190329,FORT LAUDERDALE,911 (996) Turbo cabriolet X50,RM Sotheby's,41610.0,OR+,V,12506
PORSCHE,20190329,FORT LAUDERDALE,911 (996) Turbo 3.6 cabriolet,RM Sotheby's,42590.0,OR+,V,12506
PORSCHE,20190302,ASCOTT,911 (996) Turbo coupé RHD,Brooklands Auctions,39360.0,OR+,V,12245
PORSCHE,20190223,BIRMINGHAM,911 (996) turbo coupé 3.6 RHD,Silverstone Auctions,60620.0,OR+,V,12245
PORSCHE,20180928,SOUTHAM,911 (996) turbo coupé 3.6 RHD,Silverstone Auctions,41580.0,OR+,V,12245
PORSCHE,20180922,BROOKLANDS,911 (996) turbo coupé RHD,Brooklands Auctions,47320.0,OR+,V,12245
PORSCHE,20180118,SCOTTSDALE,911 (996) turbo coupé,Bonhams,41340.0,OR+,V,12245
PORSCHE,20170311,AMELIA ISLAND,911 (996) turbo S cabriolet export USA,RM Sotheby's,97970.0,OR+,V,12245
PORSCHE,20170208,PARIS,911 (996) turbo S cabriolet USA,RM Sotheby's,85800.0,OR+,V,12245
PORSCHE,20170206,LA MÉZIÈRE,911 (996) turbo 3.6 coupé t.o. ex-Keke Rosberg,Alcopa auction,55500.0,OR+,V,12245
PORSCHE,20161126,BROOKLANDS,911 (996) turbo coupé RHD,Brooklands Auctions,49434.0,OR+,V,12245
PORSCHE,20151206,MONTASTRUC-LA-CONSEILLÈRE,911 (996) turbo S cabriolet,FEE Machoïr,66600.0,OR,V,12245
PORSCHE,20150614,CANNES,911 (996) Turbo S coupé,Besch,66000.0,OR+,V,12245
PORSCHE,20190515,LEOMINSTER,911 (996) Carrera 4 cabriolet RHD + hard-top,Brightwells,12610.0,OR+,V,12242
PORSCHE,20161125,MILAN,911 (996) Carrera 4 S cabriolet,RM Sotheby's,50400.0,OR+,V,12242
PORSCHE,20170911,LA MÉZIÈRE,911 (996) Carrera 2 cabriolet,Alcopa auction,20480.0,OR,V,12241
PORSCHE,20170508,LA MÉZIÈRE,911 (996) Carrera 2 cabriolet hard-top ex-USA,Alcopa auction,25800.0,OR,V,12241
PORSCHE,20161125,MILAN,911 (996) Carrera 2 cabriolet,RM Sotheby's,33600.0,OR,V,12241
PORSCHE,20190518,BROOKLANDS,911 (996) Carrera 2 coupé RHD,Brooklands Auctions,18210.0,OR+,V,12236
PORSCHE,20180414,LYON,911 (996) Carrera 2 coupé toit ouvrant,Aguttes,32150.0,OR+,V,12236
PORSCHE,20180408,MONTASTRUC-LA-CONSEILLÈRE,911 (996) Carrera 2 coupé,FEE Machoïr,25200.0,OR,V,12236
PORSCHE,20170911,LA MÉZIÈRE,911 (996) Carrera 2 coupé toit ouvrant,Alcopa auction,19330.0,OR+,V,12236
PORSCHE,20170629,SAINT-PRIEST,911 (996) Carrera 2 coupé USA toit ouvrant,Alcopa auction,18670.0,OR+,V,12236
PORSCHE,20161029,POITIERS,911 (996) Carrera 2 coupé toit ouvrant,HdV,23400.0,OR+,V,12236
PORSCHE,20160612,AUVERS-SUR-OISE,911 (996) Carrera coupé Tiptronic,William Le Calvez,24360.0,OR+,V,12236
PORSCHE,20160528,LUCERNE,911 (996) Carrera 2 coupé 3.4 Tiptronic,Galerie Fischer Auktionen AG,32300.0,OR+,V,12236
PORSCHE,20160319,AUVERS-SUR-OISE,911 (996) Carrera 2 coupé toit ouvr. Tiptronic S,William Le Calvez,19952.0,OR+,V,12236
PORSCHE,20190308,AMELIA ISLAND,911 (993) turbo S coupé,Gooding & Co,376940.0,OR+,V,12090
PORSCHE,20190307,AMELIA ISLAND,911 (993) RUF turbo R coupé,Bonhams,555830.0,OR+,V,12090
PORSCHE,20190308,AMELIA ISLAND,911 (993) turbo S coupé,RM Sotheby's,308320.0,OR+,V,12090
PORSCHE,20190117,PHOENIX,911 (993) turbo S coupé,RM Sotheby's,284150.0,OR+,V,12090
PORSCHE,20180928,SOUTHAM,911 (993) turbo S coupé RHD,Silverstone Auctions,208160.0,OR+,V,12090
PORSCHE,20180824,QUAIL LODGE,911 (993) turbo S coupé,Bonhams,420390.0,OR+,V,12090
PORSCHE,20180309,AMELIA ISLAND,911 (993) turbo S coupé,Gooding & Co,259190.0,OR+,V,12090
PORSCHE,20180209,PARIS,Ruf CTR 2,Artcurial,572160.0,OR+,V,12090
PORSCHE,20170818,MONTEREY,911 (993) turbo S coupé,RM Sotheby's,306320.0,OR+,V,12090
PORSCHE,20170818,PEBBLE BEACH,911 (993) turbo S coupé,Gooding & Co,327370.0,OR+,V,12090
PORSCHE,20170311,AMELIA ISLAND,911 (993) turbo S coupé toit ouvrant export USA,RM Sotheby's,288750.0,OR+,V,12090
PORSCHE,20170119,PHOENIX,911 (993) turbo S coupé,RM Sotheby's,388410.0,OR+,V,12090
PORSCHE,20151009,KNOKKE-LE-ZOUTE,"911 (993) turbo coupé X 50, 430 ch",Bonhams,143750.0,OR+,V,12090
PORSCHE,20180512,MONACO,911 (993) Carrera S Martini Racing,RM Sotheby's,109250.0,OR+,V,12089
PORSCHE,20180207,PARIS,911 (993) Carrera S cabriolet,RM Sotheby's,269380.0,OR+,V,12089
PORSCHE,20161125,MILAN,911 (993) Carrera S coupé,RM Sotheby's,112000.0,OR+,V,12089
PORSCHE,20181027,ATLANTA,911 (993) GT 2 coupé compétition,RM Sotheby's,553940.0,OR+,V,12088
PORSCHE,20180824,QUAIL LODGE,911 (993) GT 2 Club Sport coupé,Bonhams,949970.0,OR+,V,12088
PORSCHE,20170208,PARIS,Ruf CTR 2 Sport coupé,RM Sotheby's,537680.0,EX,V,12088
PORSCHE,20161125,MILAN,911 (993) GT 2 coupé préparé piste,RM Sotheby's,616000.0,TR,V,12088
PORSCHE,20160907,LONDRES,911 (993) GT 2 coupé,RM Sotheby's,2199000.0,EX,V,12088
PORSCHE,20160514,MONACO,"911 (993) GT 1 Evolution, palmarès",RM Sotheby's,2772000.0,EX,V,12088
PORSCHE,20170318,LYON,911 (993) Carrera 4 S coupé,Claude Aguttes,84120.0,OR+,V,12087
PORSCHE,20161125,MILAN,911 (993) Carrera 4 S coupé,RM Sotheby's,156800.0,OR+,V,12087
PORSCHE,20190713,BROOKLANDS,911 (993) Targa RHD,Brooklands Auctions,46180.0,OR+,V,12086
PORSCHE,20180824,PEBBLE BEACH,911 (993) Targa,Gooding & Co,68560.0,OR+,V,12086
PORSCHE,20171125,BROOKLANDS,911 (993) Targa,Brooklands Auctions,43530.0,OR+,V,12086
PORSCHE,20161125,MILAN,911 (993) Targa,RM Sotheby's,78400.0,OR+,V,12086
PORSCHE,20150502,BEAUZELLE,911 (993) Targa 3.6,Arnauné & Prim,41470.0,OR-,V,12086
PORSCHE,20190617,PARIS,911 (993) turbo XLC 450 ch coupé,Artcurial,226480.0,OR+,V,12085
PORSCHE,20190518,BROOKLANDS,911 (993) turbo coupé RHD,Brooklands Auctions,97870.0,OR+,V,12085
PORSCHE,20190411,ESSEN,911 (993) turbo coupé / RUF Turbo R,RM Sotheby's,230000.0,OR+,V,12085
PORSCHE,20190223,BIRMINGHAM,911 (993) turbo coupé 3.6 RHD,Silverstone Auctions,110060.0,OR+,V,12085
PORSCHE,20190117,PHOENIX,911 (993) turbo coupé,RM Sotheby's,206270.0,OR+,V,12085
PORSCHE,20180928,SOUTHAM,"911 (993) turbo 3.6 coupé RHD, prép. S",Silverstone Auctions,141300.0,OR+,V,12085
PORSCHE,20180928,SOUTHAM,911 (993) turbo 3.6 coupé RHD,Silverstone Auctions,93360.0,OR+,V,12085
PORSCHE,20180824,QUAIL LODGE,911 (993) turbo coupé 3.6,Bonhams,259630.0,OR+,V,12085
PORSCHE,20180713,GOODWOOD,911 (993) turbo coupé toit ouvrant RHD,Bonhams,131420.0,OR+,V,12085
PORSCHE,20180406,FORT LAUDERDALE,911 (993) turbo coupé,RM Sotheby's,130610.0,OR+,V,12085
PORSCHE,20180119,SCOTTSDALE,911 (993) turbo coupé,Gooding & Co,112480.0,OR+,V,12085
PORSCHE,20180118,SCOTTSDALE,911 (993) turbo coupé,Bonhams,146490.0,OR+,V,12085
PORSCHE,20180207,PARIS,911 (993) turbo cabriolet,RM Sotheby's,680000.0,OR+,V,12085
PORSCHE,20170817,PACIFIC GROVE,911 (993) turbo S coupé,Worldwide Auctioneers,248010.0,OR+,V,12085
PORSCHE,20170318,LYON,911 (993) turbo 3.6 coupé toit ouvrant,Claude Aguttes,114120.0,OR+,V,12085
PORSCHE,20170310,AMELIA ISLAND,911 (993) turbo coupé USA,Gooding & Co,275480.0,OR+,V,12085
PORSCHE,20190617,PARIS,911 (993) Carrera RS Club Sport coupé,Artcurial,292040.0,REST+,V,12084
PORSCHE,20190308,AMELIA ISLAND,911 (993) Carrera RS coupé,Gooding & Co,269110.0,OR+,V,12084
PORSCHE,20181027,ATLANTA,911 (993) Carrera RS coupé,RM Sotheby's,335990.0,OR+,V,12084
PORSCHE,20181027,ATLANTA,911 (993) Carrera RS America 3.6 coupé,RM Sotheby's,139910.0,OR+,V,12084
PORSCHE,20180308,AMELIA ISLAND,911 (993) Carrera RS 3.8 coupé,Bonhams,296240.0,OR+,V,12084
PORSCHE,20180118,PHOENIX,911 (993) Carrera RS 3.8 coupé,RM Sotheby's,350080.0,OR+,V,12084
PORSCHE,20170902,BLENHEIM PALACE,911 Supersport 3.2 RSR évocation coupé,Silverstone Auctions,83120.0,REST/TR,V,12084
PORSCHE,20170818,MONTEREY,911 (993) Carrera RS Clubsport coupé,RM Sotheby's,346070.0,OR+,V,12084
PORSCHE,20170119,PHOENIX,911 (991) Carrera GTS Rennsport Reunion Edition,RM Sotheby's,209540.0,OR+,V,12084
PORSCHE,20161125,MILAN,911 (993) Carrera RS coupé,RM Sotheby's,280000.0,OR,V,12084
PORSCHE,20161125,MILAN,911 (993) Carrera RS coupé,RM Sotheby's,341600.0,OR+,V,12084
PORSCHE,20160907,LONDRES,911 (993) Carrera RS Clubsport coupé,RM Sotheby's,480000.0,OR+,V,12084
PORSCHE,20160821,PEBBLE BEACH,911 (993) Carrera RS 3.8 coupé,Gooding & Co,320500.0,OR+,V,12084
PORSCHE,20160624,GOODWOOD,911 (993) RS Clubsport RHD,Bonhams,340590.0,OR+,V,12084
PORSCHE,20160624,GOODWOOD,911 (993) Carrera RS coupé,Bonhams,259290.0,OR+,V,12084
PORSCHE,20160205,PARIS,911 (993) Carrera RS coupé,Artcurial,292040.0,OR+,V,12084
PORSCHE,20171213,RODEZ,911 (993) Carrera 4 cabriolet 285 ch Tiptronic (sans boîte transfert),Hervé Legroux,13730.0,OR-/INC,V,12083
PORSCHE,20181117,TURIN,911 (993) Carrera 4 coupé,Aste Bolaffi,75900.0,OR+,V,12082
PORSCHE,20180701,CAEN,911 (993) Carrera 4 coupé toit ouvrant,Me Guéry / D. Pagneux,60200.0,OR+,V,12082
PORSCHE,20180119,SCOTTSDALE,911 (993) Carrera 4 S coupé,Gooding & Co,107980.0,OR+,V,12082
PORSCHE,20190617,PARIS,911 (993) Carrera 2 cabriolet Tiptronic,Artcurial,41720.0,OR+,V,12081
PORSCHE,20180223,COVENTRY,911 (993) Carrera 2 cabriolet 3.6,Silverstone Auctions,59060.0,OR+,V,12081
PORSCHE,20161125,MILAN,911 (993) Carrera 2 cabriolet,RM Sotheby's,95200.0,OR+,V,12081
PORSCHE,20190329,FORT LAUDERDALE,911 (993) Carrera 2 coupé 285 ch,RM Sotheby's,73430.0,OR+,V,12080
PORSCHE,20180928,SOUTHAM,911 (993) Carrera 2 coupé RHD,Silverstone Auctions,39110.0,OR+,V,12080
PORSCHE,20171105,PARIS,911 (993) Carrera 2 coupé 285 ch,Artcurial,59600.0,OR,V,12080
PORSCHE,20151107,LYON,911 (993) Carrera 2 Tiptronic coupé toit ouvrant,Claude Aguttes,48000.0,OR+,V,12080
PORSCHE,20181027,ATLANTA,911 (993) Carrera 4 S coupé ,RM Sotheby's,101310.0,OR+,V,12079
PORSCHE,20180408,NEUILLY,911 (993) Carrera 4 coupé,Aguttes,57200.0,OR+,V,12079
PORSCHE,20190602,GREENWICH,911 (993) Carrera 2 cabriolet 272 ch,Bonhams,69200.0,OR+,V,12078
PORSCHE,20181124,BROOKLANDS,911 (993) Carrera 2 cabriolet RHD,Brooklands Auctions,34650.0,OR+,V,12078
PORSCHE,20180519,BROOKLANDS,911 (993) Carrera 2 cabriolet,Brooklands Auctions,45600.0,OR+,V,12078
PORSCHE,20170911,LA MÉZIÈRE,911 (993) Carrera 2 cabriolet ,Alcopa auction,48850.0,OR+,V,12078
PORSCHE,20160702,LYON,911 (993) Carrera 2 cabriolet,Claude Aguttes,65400.0,OR+,V,12078
PORSCHE,20190410,BUXTON,911 (993) Carrera 2 coupé 272 ch RHD,H & H Classic Auctions,13580.0,OR+,V,12077
PORSCHE,20181021,PARIS,911 (993) Carrera 2 coupé,Leclère,56400.0,OR+,V,12077
PORSCHE,20161125,MILAN,911 (993) Carrera 2 coupé série 30 ans,RM Sotheby's,134400.0,OR+,V,12077
PORSCHE,20160312,LYON,911 (993) Carrera 2 coupé toit ouvrant,Claude Aguttes,48120.0,OR+,V,12077
PORSCHE,20190308,AMELIA ISLAND,911 (930-964) turbo 3.6 coupé,Gooding & Co,234540.0,OR+,V,11877
PORSCHE,20190208,PARIS,911 (930-964) turbo 3.6 coupé,Artcurial,232440.0,OR+,V,11877
PORSCHE,20181027,ATLANTA,911 (930-964) turbo 3.6 coupé,RM Sotheby's,159210.0,OR+,V,11877
PORSCHE,20181005,KNOKKE-LE-ZOUTE,911 (930-964) turbo 3.6 coupé toit ouvrant,Bonhams,195500.0,OR+,V,11877
PORSCHE,20180905,LONDRES,911 (930-964) turbo 3.6 coupé RHD,RM Sotheby's,210550.0,OR+,V,11877
PORSCHE,20180824,PEBBLE BEACH,911 (930-964) turbo 3.6 coupé,Gooding & Co,212780.0,OR+,V,11877
PORSCHE,20180310,AMELIA ISLAND,911 turbo S X 85 Flachbau (964) 3.6 coupé ,RM Sotheby's,532160.0,OR+,V,11877
PORSCHE,20180207,PARIS,911 turbo 3.6 coupé,RM Sotheby's,275000.0,OR+,V,11877
PORSCHE,20171105,PARIS,911 (930-964) turbo 3.6 coupé,Artcurial,176320.0,OR+,V,11877
PORSCHE,20170818,PEBBLE BEACH,911 (930-964) turbo 3.8 RSR coupé (51 ex),Gooding & Co,804380.0,OR+,V,11877
PORSCHE,20170818,PEBBLE BEACH,911 (930-964) turbo 3.6 coupé capot plat,Gooding & Co,607960.0,OR+,V,11877
PORSCHE,20170630,GOODWOOD,911 (930-964) turbo 3.6 coupé RHD toit ouv.,Bonhams,157070.0,OR+,V,11877
PORSCHE,20170521,SPA,911 (930-964) turbo 3.6 coupé toit ouvrant,Bonhams,195500.0,OR+,V,11877
PORSCHE,20170309,AMELIA ISLAND,911 (964) turbo 3.6 coupé,Bonhams,176320.0,OR+,V,11877
PORSCHE,20170208,PARIS,911 (964) turbo S 3.6 coupé toit ouvrant,RM Sotheby's,920920.0,OR+,V,11877
PORSCHE,20170209,PARIS,911 (964) turbo 3.6 coupé,Bonhams,225060.0,OR+,V,11877
PORSCHE,20181027,ATLANTA,911 (930-964) turbo S X 85 coupé flat-nose,RM Sotheby's,482440.0,OR+,V,12075
PORSCHE,20170513,SILVERSTONE,911 (930-964) turbo S 3.3 coupé,Silverstone Auctions,726050.0,OR+,V,12075
PORSCHE,20170310,AMELIA ISLAND,911 turbo S (964) 3.3 coupé,Gooding & Co,1377380.0,OR+,V,12075
PORSCHE,20190526,LES ESSARTS,911 (965) turbo 3.3 coupé,HdV,89000.0,OR+,V,11875
PORSCHE,20190324,AVIGNON,911 (930-964) turbo 3.3 coupé,Leclère,102000.0,REST,V,11875
PORSCHE,20190302,ASCOTT,911 (930-964) turbo 3.3 coupé RHD,Brooklands Auctions,101490.0,OR+,V,11875
PORSCHE,20190117,SCOTTSDALE,911 (930-964) turbo 3.3 coupé,Bonhams,108050.0,OR+,V,11875
PORSCHE,20181027,ATLANTA,911 (930-964) turbo 3.3 coupé,RM Sotheby's,180920.0,OR+,V,11875
PORSCHE,20180707,LE MANS,911 (930-964) turbo 3.3 coupé,Artcurial,95360.0,OR+,V,11875
PORSCHE,20170818,PEBBLE BEACH,911 (930-964) turbo 3.3 coupé,Gooding & Co,102890.0,OR+,V,11875
PORSCHE,20170624,SANTA MONICA,911 (964) turbo 3.3 coupé,RM Sotheby's,81570.0,OR+,V,11875
PORSCHE,20170702,MONACO,911 (930-964) turbo 3.3 coupé toit ouvrant,Artcurial,110770.0,OR+,V,11875
PORSCHE,20170311,AMELIA ISLAND,911 (930-964) turbo 3.3 coupé,RM Sotheby's,156750.0,OR+,V,11875
PORSCHE,20160819,CARMEL,911 (964) turbo 3.3 coupé,Bonhams,99000.0,OR+,V,11875
PORSCHE,20150814,CARMEL,911 (930-964) turbo 3.3 coupé,Bonhams,73850.0,OR+,V,11875
PORSCHE,20150814,CARMEL,911 (930-964) turbo 3.3 coupé slant-nose,Bonhams,120620.0,OR+,V,11875
PORSCHE,20150227,BERLIN,930 turbo 3.3 (930) coupé,Auctionata,111420.0,OR+,V,11875
PORSCHE,20150116,SCOTTSDALE,959 Sport coupé,Gooding & Co,1483350.0,OR+,V,11875
PORSCHE,20140510,MONACO,959 prototype berlinette 450 ch,RM Sotheby's,476000.0,REST,V,11875
PORSCHE,20190617,PARIS,911 (964) Carrera 2 Speedster,Artcurial,178800.0,OR+,V,11832
PORSCHE,20180824,MONTEREY,911 (964) Carrera 2 Speedster,RM Sotheby's,209420.0,OR+,V,11832
PORSCHE,20170311,AMELIA ISLAND,911 (964) Carrera 2 America Roadster,RM Sotheby's,70130.0,OR+,V,11832
PORSCHE,20170311,AMELIA ISLAND,911 (964) Carrera 2 Speedster Tiptronic,RM Sotheby's,97970.0,OR+,V,11832
PORSCHE,20160821,PEBBLE BEACH,911 (964) Carrera 2 America Roadster,Gooding & Co,109000.0,OR+,V,11832
PORSCHE,20150912,GOODWOOD,911 (964) Carrera 2 Speedster,Bonhams,186010.0,OR+,V,11832
PORSCHE,20150814,CARMEL,911 Carrera Speedster,Bonhams,147700.0,OR+,V,11832
PORSCHE,20150115,SCOTTSDALE,911 Carrera Speedster,Bonhams,183210.0,OR+,V,11832
PORSCHE,20130712,GOODWOOD,Carrera GT,Bonhams,278000.0,OR+,V,11832
PORSCHE,20121117,BIRMINGHAM,911 3.6 Carrera 2 coupé,Silverstone Auctions,18156.0,OR+,V,11832
PORSCHE,20100321,FONTAINEBLEAU,911 (996) GT 3 Club Sport,J.P. Osenat,37000.0,OR+,V,11832
PORSCHE,20090703,GOODWOOD,911 (993) bi-turbo coupé RHD,Bonhams,38500.0,OR+,V,11832
PORSCHE,20161125,MILAN,911 (964) Carrera 4 cabriolet,RM Sotheby's,67200.0,OR+,V,11828
PORSCHE,20130610,PARIS,911 (993) Carrera Targa,Artcurial,38506.0,OR+,V,11828
PORSCHE,20120901,BROOKLANDS,911 (993) Carrera cabriolet RHD,Historics,17311.0,OR+,V,11828
PORSCHE,20170513,SILVERSTONE,911 (964) Carrera 2 Targa RHD,Silverstone Auctions,54270.0,OR+,V,12076
PORSCHE,20161125,MILAN,911 (964) Carrera Targa,RM Sotheby's,84000.0,OR+,V,12076
PORSCHE,20160312,BROOKLANDS,911 (964) Carrera 2 Targa,Brooklands Auctions,42466.0,OR+,V,12076
PORSCHE,20190518,SOLTERRE,911 (964) Carrera 2 cabriolet,Olivier Baron/Old Star Garage,43350.0,OR,V,9561
PORSCHE,20190329,FORT LAUDERDALE,911 (964) Carrera 2 cabriolet 3.6,RM Sotheby's,40630.0,OR+,V,9561
PORSCHE,20190117,SCOTTSDALE,911 (964) Carrera 2 cabriolet,Bonhams,35360.0,OR+,V,9561
PORSCHE,20180321,DUXFORD,911 (964) Carrera 2 cabriolet RHD,H & H Classic Auctions,28360.0,OR+,V,9561
PORSCHE,20171125,BROOKLANDS,911 (964) Carrera 2 cabriolet,Brooklands Auctions,30340.0,OR+,V,9561
PORSCHE,20170508,LA MÉZIÈRE,911 (964) Carrera 2 cabriolet Tiptronic USA,Alcopa auction,47520.0,OR+,V,9561
PORSCHE,20170326,AUVERS-SUR-OISE,911 (964) Carrera 2 cabriolet,William Le Calvez,67260.0,OR+,V,9561
PORSCHE,20161125,MILAN,911 (964) Carrera 2 cabriolet,RM Sotheby's,72800.0,OR+,V,9561
PORSCHE,20161125,MILAN,911 (964) Carrera 2 cabriolet turbo-look,RM Sotheby's,145600.0,OR+,V,9561
PORSCHE,20160702,LYON,911 (964) Carrera 2 cabriolet,Claude Aguttes,50400.0,OR+,V,9561
PORSCHE,20160424,MONTASTRUC-LA-CONSEILLÈRE,911 (964) Carrera 2 cabriolet,FEE Machoïr,50400.0,OR+,V,9561
PORSCHE,20140621,LYON,911 (964) Carrera 2 Targa Tiptronic,Claude Aguttes SAS,34800.0,OR+,V,9561
PORSCHE,20100721,BUXTON,911 (996) Carrera 2 cabriolet RHD,H & H Classic Auctions,17550.0,OR,V,9561
PORSCHE,20100925,BROOKLANDS,911 (993) Carrera 2 cabriolet RHD,Brooklands Auctions,15600.0,OR,V,9561
PORSCHE,20190308,AMELIA ISLAND,911 (964) Carrera RS 3.8 coupé,Gooding & Co,1009170.0,OR+,V,11997
PORSCHE,20190308,AMELIA ISLAND,911 (964) Carrera RS 3.6 coupé,Gooding & Co,347530.0,OR+,V,11997
PORSCHE,20190307,AMELIA ISLAND,911 (964) Carrera RS 3.6 coupé,Bonhams,163950.0,OR+,V,11997
PORSCHE,20190308,AMELIA ISLAND,911 (964) 3.6 RUF CR4 coupé,RM Sotheby's,179650.0,OR+,V,11997
PORSCHE,20190117,PHOENIX,911 (964) Carrera RS 3.6 coupé,RM Sotheby's,221000.0,OR+,V,11997
PORSCHE,20180928,SOUTHAM,911 (964) Carrera RS 3.6 N/GT pack course LHD,Silverstone Auctions,170310.0,OR+,V,11997
PORSCHE,20180905,LONDRES,911 (964) Carrera RSR 3.8 coupé RHD,RM Sotheby's,1035400.0,OR+,V,11997
PORSCHE,20180824,PEBBLE BEACH,911 (964) Carrera RS 3.6 coupé,Gooding & Co,141850.0,OR+,V,11997
PORSCHE,20180824,QUAIL LODGE,911 (964) Carrera RS 3.6 coupé,Bonhams,66440.0,OR+,V,11997
PORSCHE,20180707,LE MANS,911 (964) Carrera RS 3.6 coupé,Artcurial,154960.0,OR+,V,11997
PORSCHE,20180511,MONACO,911 (964) Carrera RS 3.6 coupé,Bonhams,230000.0,OR+,V,11997
PORSCHE,20180310,AMELIA ISLAND,"911 (964) Carrera RSR 3.8 coupé, 765 km",RM Sotheby's,1033400.0,OR+,V,11997
PORSCHE,20180310,AMELIA ISLAND,911 (964) Carrera RSR 3.8 coupé,RM Sotheby's,1346670.0,OR+,V,11997
PORSCHE,20180119,SCOTTSDALE,911 (964) Carrera RS America 3.6 coupé,Gooding & Co,96280.0,OR+,V,11997
PORSCHE,20170902,BLENHEIM PALACE,911 (964) Carrera RS 3.6 coupé N/GT,Silverstone Auctions,231930.0,OR+,V,11997
PORSCHE,20170702,MONACO,911 (964) Carrera Cup,Artcurial,129140.0,REST,V,11997
PORSCHE,20190323,FONTAINEBLEAU,911 (964) Carrera 4 Jubilé coupé,J.P. Osenat,90000.0,OR+,V,11876
PORSCHE,20180512,MONACO,RUF 911 Carrera cabriolet,RM Sotheby's,161000.0,OR+,V,11876
PORSCHE,20170702,MONACO,911 (964) Carrera 4 Jubilé,Artcurial,179880.0,OR+,V,11876
PORSCHE,20120707,LE MANS,"Carrera GT, 4 750 km d'origine",Artcurial,290000.0,OR+/EX,V,11876
PORSCHE,20190617,PARIS,911 (964) Carrera 4 coupé ex-Michel Legrand,Artcurial,79860.0,OR+,V,9562
PORSCHE,20190323,FONTAINEBLEAU,"911 (964) Carrera 4 coupé, toit ouvrant",J.P. Osenat,36000.0,OR+,V,9562
PORSCHE,20190118,SCOTTSDALE,911 (964) Carrera 4 coupé,Gooding & Co,66500.0,OR+,V,9562
PORSCHE,20181117,TURIN,911 (964) Carrera 4 coupé,Aste Bolaffi,65550.0,OR+,V,9562
PORSCHE,20180928,SOUTHAM,911 (964) Carrera 4 coupé,Silverstone Auctions,46680.0,OR+,V,9562
PORSCHE,20180824,MONTEREY,911 (964) RUF CTR (4x4) coupé,RM Sotheby's,316370.0,OR+,V,9562
PORSCHE,20180824,QUAIL LODGE,911 (964) Carrera 4 coupé,Bonhams,134800.0,OR+,V,9562
PORSCHE,20180408,PARIS,911 (964) Carrera 4 coupé toit ouvrant,Artcurial,57220.0,OR+,V,9562
PORSCHE,20171105,PARIS,911 (964) Carrera 4 coupé (backdated),Artcurial,107280.0,REST/TR,V,9562
PORSCHE,20170702,CAEN,911 (964) Carrera 4 coupé,Orne Enchères,60000.0,OR+,V,9562
PORSCHE,20170531,ASCOTT,911 (964) Carrera 4 coupé,Brooklands Auctions,34870.0,OR+,V,9562
PORSCHE,20161125,MILAN,911 (964) Carrera 4 coupé toit ouvrant,RM Sotheby's,42560.0,OR+,V,9562
PORSCHE,20161125,MILAN,911 (964) Carrera 4 coupé préparé,RM Sotheby's,78400.0,TR,V,9562
PORSCHE,20141102,PARIS,911 (964) Carrera RS 3.6 coupé,Artcurial,252700.0,OR+,V,9562
PORSCHE,20131201,MONTASTRUC-LA-CONSEILLÈRE,911 (996) coupé,FEE Machoïr,12600.0,OR,V,9562
PORSCHE,20120908,BEAULIEU,911 (996) Carrera coupé RHD Tiptronic,Bonhams,11500.0,OR+,V,9562
PORSCHE,20180905,LONDRES,911 (964) Carrera Cup coupé,RM Sotheby's,185030.0,OR+,V,9560
PORSCHE,20171206,LONDRES,911 (964) Carrera 2 coupé RHD,Bonhams,61220.0,OR+,V,9560
PORSCHE,20170702,MONACO,911 (964) coupé 2.3 ST (backdating),Artcurial,155900.0,REST+/TR,V,9560
PORSCHE,20170429,TOFFEN,911 (964) Carrera 2 coupé,Oldtimer Galerie Toffen ,61170.0,OR+,V,9560
PORSCHE,20161125,MILAN,911 (964) Carrera 2 coupé toit ouvrant,RM Sotheby's,53760.0,OR+,V,9560
PORSCHE,20151107,LYON,911 (964) Carrera 2 coupé toit ouvrant,Claude Aguttes,68400.0,OR+,V,9560
PORSCHE,20150524,SPA,911 (964) Carrera RS coupé,Bonhams,224250.0,OR+,V,9560
PORSCHE,20131215,FONTAINEBLEAU,911 (964) Carrera 2 coupé,J.P. Osenat,23827.0,OR,V,9560
PORSCHE,20131109,LYON,911 (993) Carrera coupé toit ouvrant,SVV,42000.0,OR+,V,9560
PORSCHE,20131011,KNOKKE-LE-ZOUTE,911 (964) 3.8 Carrera,Bonhams,270250.0,OR,V,9560
PORSCHE,20120513,MONTASTRUC-LA-CONSEILLÈRE,911 (964) Carrera RS 3.6 coupé,FEE Machoïr,45600.0,OR,V,9560
PORSCHE,20110305,OXFORD,911 (993) Carrera 2 coupé RHD Tiptronic,Bonhams,20350.0,OR+,V,9560
