auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
ASTON MARTIN,18/05/2013,Newport Pagnell,V8 Vantage Zagato Volante cabiolet RHD mécan.,Bonhams / Aston Martin,160 709 €,OR+,V,,,11532,
ASTON MARTIN,27/10/2010,London,V8 Volante Zagato cabriolet,RM Auctions,95 200 €,OR+,V,,,11532,
ASTON MARTIN,02/06/2010,Brooklands,V8 Volante Zagato cabriolet RHD,Historics at Brooklands,66 550 €,OR+,V,,,11532,
ASTON MARTIN,09/05/2009,Newport PagNell,V8 5.3 barquette réplique DBR 1,Bonhams,60 500 €,TR,V,,,11532,
ASTON MARTIN,03/12/2007,Londres,"V8 Vantage coupé RHD ""Make Roads Safe""",Bonhams,51 000 €,EX,V,,,11532,
ASTON MARTIN,20/10/2007,Ascot,V8 Vantage Volante Zagato cabriolet RHD,Coys Auctions,75 000 €,OR+,V,,,11532,
ASTON MARTIN,09/09/2007,Ragley Hall,"V8 Vantage Roadster RHD, 500 miles",Coys,150 000 €,EX,V,,,11532,
,,,,,,,,,,11531,
ASTON MARTIN,25/05/2019,Cernobbio,V8 Vantage Zagato coupé,RM Sotheby's,331 250 €,REST,V,,,11531,
ASTON MARTIN,23/02/2018,Coventry,V8 Vantage Zagato V 550 ex-Elton John,Silverstone Auction,249 280 €,EX,V,,,11531,
ASTON MARTIN,27/05/2017,Cernobbio,V8 Vantage Zagato coupé LHD,RM Sotheby's,380 800 €,OR+,V,,,11531,
ASTON MARTIN,13/05/2017,Newport Pagnell,V8 Vantage V 600 Zagato coupé RHD,Bonhams,298 490 €,OR+,V,,,11531,
ASTON MARTIN,10/09/2016,Goodwood,V8 Vantage Zagato coupé RHD prép. course,Bonhams,302 700 €,TR,V,,,11531,
ASTON MARTIN,22/05/2010,Newport PagNell,V8 Vantage Zagato coupé RHD,Bonhams,138 000 €,OR+,V,,,11531,
ASTON MARTIN,17/05/2008,Newport Pagnell,V8 Vantage Zagato coupé RHD préparé ex-Atkinson,Bonhams,148 500 €,EX,V,,,11531,
ASTON MARTIN,13/05/2006,Newport Pagnell,"V8 Vantage Zagato coupé RHD, évolution 7 litres",Bonhams,111 000 €,OR+/TR,V,,,11531,
,,,,,,,,,,11900,
ASTON MARTIN,08/02/2018,Paris,V8 Vantage Volante X-Pack LHD,Bonhams,316 250 €,OR+,V,,,11900,
ASTON MARTIN,10/02/2017,Paris,V8 Vantage Volante Prince of Wales LHD mécan.,Artcurial Motorcars,476 800 €,OR+,V,,,11900,
ASTON MARTIN,04/12/2016,Londres,V8 Vantage Volante Prince of Wales 7.0 autom.,Bonhams,773 570 €,EX,V,,,11900,
ASTON MARTIN,21/05/2016,Newport Pagnell,V8 Vantage Volante X-Pack autom.,Bonhams,295 760 €,OR+,V,,,11900,
ASTON MARTIN,19/04/2012,Duxford,V8 Vantage Volante X-Pack cabriolet RHD,H & H Classic Auctions,150 581 €,OR+,V,,,11900,
,,,,,,,,,,7153,
ASTON MARTIN,29/03/2019,Fort Lauderdale,V8 Vantage Volante cabriolet,RM Sotheby,47 480 €,OR+,V,,,7153,
ASTON MARTIN,02/03/2019,Ascott,V8 Vantage Volante cabriolet RHD,Historics at Brooklands,31 880 €,OR+,V,,,7153,
ASTON MARTIN,24/08/2018,Monterey,V8 Vantage Volante cabriolet,RM Sotheby's,392 020 €,OR+,V,,,7153,
ASTON MARTIN,09/09/2017,Goodwood,V8 Vantage Volante cabriolet X-pack RHD,Bonhams,359 740 €,OR+,V,,,7153,
ASTON MARTIN,13/05/2017,Newport Pagnell,V8 Vantage Volante 7.0 conv. RHD mécan.,Bonhams,456 740 €,REST/TR,V,,,7153,
ASTON MARTIN,13/05/2017,Newport Pagnell,V8 Vantage Volante cabriolet RHD mécan.,Bonhams,232 550 €,REST,V,,,7153,
ASTON MARTIN,10/03/2017,Amelia Island,V8 Vantage Volante cabriolet USA,Gooding & Co.,295 150 €,OR+,V,,,7153,
ASTON MARTIN,09/02/2017,Paris,V8 Vantage Volante cabriolet LHD,Bonhams,229 180 €,OR+,V,,,7153,
ASTON MARTIN,19/01/2017,Phoenix,V8 Vantage Volante cabriolet LHD mécan.,RM Sotheby's,286 190 €,OR+,V,,,7153,
ASTON MARTIN,18/05/2013,Newport Pagnell,V8 Vantage Volante cabriolet RHD autom.,Bonhams / Aston Martin,113 028 €,REST+,V,,,7153,
ASTON MARTIN,31/10/2012,Londres,V8 Vantage Volante X-Pack cabriolet RHD,RM Auctions,195 208 €,OR+,V,,,7153,
ASTON MARTIN,19/05/2012,Newport Pagnell,"V8 Vantage Volante RHD, évol. Prince of Wales",Bonhams,115 504 €,REST/TR,V,,,7153,
ASTON MARTIN,21/05/2011,Newport PagNell,V8 Vantage Volante cabriolet RHD autom.,Bonhams,119 700 €,OR+,V,,,7153,
ASTON MARTIN,23/06/2011,London,V8 Vantage Volante cabriolet X pack,RM Auctions,99 660 €,OR+,V,,,7153,
ASTON MARTIN,22/05/2010,Newport PagNell,V8 Vantage Volante “Prince of Wales” RHD,Bonhams,114 000 €,OR+,V,,,7153,
ASTON MARTIN,22/05/2010,Newport PagNell,V8 Vantage Volante cabriolet RHD,Bonhams,72 000 €,OR+,V,,,7153,
,,,,,,,,,,425,
ASTON MARTIN,03/12/2018,Londres,V8 Volante cabriolet LHD autom.,Bonhams,59 170 €,OR+,V,,,425,
ASTON MARTIN,24/08/2018,Quail Lodge,V8 Volante cabriolet,Bonhams,150 450 €,REST,V,,,425,
ASTON MARTIN,02/06/2018,Reading,V8 Volante cabriolet autom.,Bonhams,173 280 €,OR+,V,,,425,
ASTON MARTIN,02/06/2018,Reading,V8 Volante cabriolet RHD,Bonhams,156 980 €,OR+,V,,,425,
ASTON MARTIN,02/06/2018,Reading,V8 Volante cabriolet LHD autom.,Bonhams,185 990 €,REST,V,,,425,
ASTON MARTIN,12/05/2018,Monaco,V8 Volante cabriolet LHD,RM Sotheby's,218 500 €,OR+,V,,,425,
ASTON MARTIN,18/01/2018,Phoenix,V8 Volante cabriolet,RM Sotheby's,228 760 €,OR+,V,,,425,
ASTON MARTIN,06/10/2017,Knokke-le-Zoute,V8 Volante LWB cabriolet,Bonhams,207 000 €,OR,V,,,425,
ASTON MARTIN,21/05/2017,Spa,V8 Volante cabriolet mécan. ex-USA,Bonhams,172 500 €,REST,V,,,425,
ASTON MARTIN,09/03/2017,Amelia Island,V8 Volante cabriolet mécan. USA,Bonhams,233 360 €,OR+,V,,,425,
ASTON MARTIN,20/01/2017,Scottsdale,V8 Volante cabriolet LHD,Gooding & Co.,160 370 €,OR+,V,,,425,
ASTON MARTIN,19/01/2017,Scottsdale,V8 Volante cabriolet LHD mécan.,Bonhams,201 750 €,OR+,V,,,425,
ASTON MARTIN,26/11/2016,Brooklands,V8 Volante cabriolet,Historics at Brooklands,161 060 €,REST,V,,,425,
ASTON MARTIN,19/08/2016,Carmel,V8 Volante cabriolet LHD mécan.,Bonhams,204 000 €,OR+,V,,,425,
ASTON MARTIN,09/07/2016,Le Mans,V8 Volante cabriolet LHD mécan.,Artcurial Motorcars,101 320 €,OR+,V,,,425,
ASTON MARTIN,20/03/2016,Goodwood,V8 Volante cabriolet RHD autom.,Bonhams,165 380 €,OR+,V,,,425,
,,,,,,,,,,424,
ASTON MARTIN,08/09/2018,Goodwood,V8 Vantage X-Pack Saloon RHD,Bonhams,386 400 €,OR+,V,,,424,
ASTON MARTIN,13/07/2018,Goodwood,V8 Vantage X-Pack Saloon RHD mécan.,Bonhams,444 650 €,OR+,V,,,424,
ASTON MARTIN,18/01/2018,Phoenix,V8 Vantage Saloon Oscar India LHD,RM Sotheby's,196 730 €,REST,V,,,424,
ASTON MARTIN,07/02/2018,Paris,V8 Vantage V 580 Saloon LHD,RM Sotheby's,275 000 €,REST,V,,,424,
ASTON MARTIN,07/02/2018,Paris,V8 Vantage Saloon X-Pack,RM Sotheby's,184 000 €,OR+,V,,,424,
ASTON MARTIN,18/08/2017,Monterey,V8 Vantage Saloon export Canada,RM Sotheby's,261 890 €,OR+,V,,,424,
ASTON MARTIN,19/01/2017,Phoenix,V8 Series 2 Vantage Saloon,RM Sotheby's,286 190 €,OR+,V,,,424,
ASTON MARTIN,20/08/2016,Monterey,V8 Vantage Saloon LHD,RM Sotheby's,315 700 €,OR+,V,,,424,
ASTON MARTIN,21/05/2016,Newport Pagnell,V8 Vantage Saloon mécan. (Oscar India),Bonhams,259 030 €,OR+,V,,,424,
ASTON MARTIN,17/05/2014,Newport Pagnell,V8 Vantage coupé Zagato,Bonhams,242 450 €,OR+,V,,,424,
ASTON MARTIN,17/05/2014,Newport Pagnell,V8 Vantage Saloon,Bonhams,111 810 €,OR+,V,,,424,
ASTON MARTIN,17/05/2014,Newport Pagnell,V8 Vantage Saloon,Bonhams,256 140 €,REST,V,,,424,
ASTON MARTIN,18/05/2013,Newport Pagnell,V8 Vantage Saloon RHD mécan. ex-Gauntlett,Bonhams / Aston Martin,117 001 €,REST+/EX,V,,,424,
ASTON MARTIN,29/06/2012,Goodwood,"V8 Vantage Saloon RHD mécan., ex-Elton John",Bonhams,96 993 €,OR+/EX,V,,,424,
ASTON MARTIN,19/05/2012,Newport Pagnell,Virage V8 Coupé RHD autom.,Bonhams,55 500 €,OR+,V,,,424,
ASTON MARTIN,19/05/2012,Newport Pagnell,V8 Saloon Series 2 RHD mécan.,Bonhams,51 230 €,REST,V,,,424,
,,,,,,,,,,7152,
ASTON MARTIN,18/05/2019,Brooklands,V8 Saloon RHD,Historics at Brooklands,80 300 €,OR+,V,,,7152,
ASTON MARTIN,12/05/2018,Monaco,V8 Saloon export Japon,RM Sotheby's,31 050 €,OR-,V,,,7152,
ASTON MARTIN,17/05/2014,Newport Pagnell,V8 automatique Saloon LHD,Bonhams,118 710 €,OR+,V,,,7152,
ASTON MARTIN,17/05/2014,Newport Pagnell,V8 Saloon,Bonhams,59 290 €,OR+,V,,,7152,
ASTON MARTIN,18/05/2013,Newport Pagnell,V8 Series 4 Saloon RHD autom.,Bonhams / Aston Martin,54 397 €,OR+,V,,,7152,
ASTON MARTIN,03/12/2012,Weybridge,V8 Series V Saloon RHD autom.,Bonhams,65 207 €,OR+,V,,,7152,
ASTON MARTIN,26/10/2011,London,V8 Saloon (injection),RM Auction,136 810 €,OR+,V,,,7152,
ASTON MARTIN,22/05/2010,Newport PagNell,V8 Saloon Series V RHD,Bonhams,57 000 €,OR+,V,,,7152,
ASTON MARTIN,20/04/2009,Londres,"V8 Saloon RHD, look Vantage",Bonhams,8 250 €,REST/TR,V,,,7152,
ASTON MARTIN,12/09/2009,Beaulieu,V8 Saloon RHD conversion cabriolet Banham,Bonhams,25 300 €,TR,V,,,7152,
ASTON MARTIN,10/01/2009,Birmingham,V8 Saloon RHD,Coys,30 800 €,OR+,V,,,7152,
,,,,,,,,,,423,
ASTON MARTIN,13/07/2019,Brooklands,V8 Saloon Series 3 (4 Weber) RHD,Historics at Brooklands,44 930 €,OR,V,,,423,
ASTON MARTIN,20/03/2019,Duxford,V8 Saloon Series 2/3 Oscar India (4 Weber),H and H,133 160 €,OR+,V,,,423,
ASTON MARTIN,08/09/2018,Goodwood,V8 Saloon Series 2 RHD autom.,Bonhams,79 860 €,OR+,V,,,423,
ASTON MARTIN,02/06/2018,Reading,V8 Saloon Series 3 autom.,Bonhams,44 370 €,OR,V,,,423,
ASTON MARTIN,02/06/2018,Reading,V8 Saloon Series 3 LHD,Bonhams,122 440 €,OR+,V,,,423,
ASTON MARTIN,19/05/2018,Brooklands,V8 Saloon Series 3 mécan.,Historics at Brooklands,77 940 €,REST,V,,,423,
ASTON MARTIN,21/03/2018,Duxford,"V8 Saloon Series 3 toit ouvrant, BV 5",H and H Classics,100 540 €,OR+,V,,,423,
ASTON MARTIN,09/09/2017,Goodwood,V8 Saloon Series 2/3 (4 Weber),Bonhams,105 950 €,REST,V,,,423,
ASTON MARTIN,09/09/2017,Goodwood,V8 Saloon Series 2 (4 Weber),Bonhams,77 730 €,REST,V,,,423,
ASTON MARTIN,26/11/2016,Brooklands,V8 Saloon RHD,Historics at Brooklands,74 949 €,OR+,V,,,423,
ASTON MARTIN,07/10/2016,Knokke le Zoute,V8 Series 3 Saloon LHD mécan. ex-USA,Bonhams,126 500 €,REST,V,,,423,
ASTON MARTIN,09/07/2016,Le Mans,V8 Saloon Series 3 LHD mécan.,Artcurial Motorcars,91 780 €,OR+,V,,,423,
ASTON MARTIN,21/05/2016,Newport Pagnell,V8 Saloon Series 3 conv. mécan.,Bonhams,87 170 €,REST,V,,,423,
ASTON MARTIN,20/04/2016,Duxford,"V8 Saloon Series 3, conversion RHD",H & H Classic Auctions,71 499 €,SEP,V,,,423,
ASTON MARTIN,04/02/2016,Paris,V8 Series 3 Saloon LHD autom.,Bonhams,126 500 €,OR,V,,,423,
ASTON MARTIN,22/06/2015,Paris,V8 Saloon Series 4 LHD autom.,Artcurial Motorcars,119 200 €,REST+,V,,,423,
,,,,,,,,,,422,
ASTON MARTIN,26/06/2015,Goodwood,V8 Series V Saloon RHD,Bonhams,152 290 €,OR+,V,,,422,
,,,,,,,,,,421,
ASTON MARTIN,02/06/2018,Reading,DBS V8 Saloon injection autom.,Bonhams,90 670 €,REST,V,,,421,
ASTON MARTIN,13/05/2017,Newport Pagnell,DBS V8 injection Saloon RHD mécan.,Bonhams,96 720 €,REST,V,,,421,
ASTON MARTIN,13/05/2017,Newport Pagnell,DBS V8 injection Saloon RHD autom.,Bonhams,60 930 €,REST-,V,,,421,
ASTON MARTIN,21/05/2016,Newport Pagnell,DBS V8 Saloon inj. autom.,Bonhams,148 860 €,REST,V,,,421,
ASTON MARTIN,01/11/2015,Paris,DBS V8 Saloon LHD mécan.,Artcurial Motorcars,181 184 €,OR+/EX,V,,,421,
ASTON MARTIN,17/05/2014,Newport Pagnell,DBS V8 6 litres compétition,Bonhams,87 060 €,REST/TR,V,,,421,
ASTON MARTIN,18/05/2013,Newport Pagnell,DBS V8 Saloon RHD autom.,Bonhams / Aston Martin,81 241 €,REST,V,,,421,
ASTON MARTIN,19/05/2012,Newport Pagnell,DBS V8 Saloon RHD,Bonhams,39 846 €,OR,V,,,421,
ASTON MARTIN,26/10/2011,London,DBS V8 Saloon injection (4 phares),RM Auction,62 700 €,REST,V,,,421,
ASTON MARTIN,21/05/2011,Newport PagNell,DBS V8 Saloon RHD autom.,Bonhams,36 480 €,OR+,V,,,421,
ASTON MARTIN,21/05/2011,Newport PagNell,DBS V8 Saloon RHD mécan.,Bonhams,28 500 €,OR+,V,,,421,
ASTON MARTIN,11/03/2011,AmeliA IslAnd,DB/AR 1 Roadster,Gooding & Company,115 200 €,OR+,V,,,421,
ASTON MARTIN,05/03/2011,OxfOrd,DBS V8 Saloon RHD mécan.,Bonhams,25 350 €,OR+,V,,,421,
ASTON MARTIN,27/10/2010,London,DBS V8 Saloon injection (4 phares),RM Auctions,51 520 €,REST,V,,,421,
ASTON MARTIN,27/10/2010,London,DBS V8 Saloon injection (4 phares),RM Auctions,92 400 €,REST,V,,,421,
ASTON MARTIN,01/05/2010,Monaco,DBS V8 Saloon injection (4 phares),RM Auctions,100 000 €,REST,V,,,421,
,,,,,,,,,,420,
ASTON MARTIN,18/05/2019,Brooklands,"AM Vantage Saloon (6 cyl., 2 phares, la dernière) RHD",Historics at Brooklands,80 800 €,REST,V,,,420,
ASTON MARTIN,19/05/2012,Newport Pagnell,"AM Vantage Saloon RHD autom., immat. France",Bonhams,37 000 €,OR,V,,,420,
ASTON MARTIN,09/05/2009,Newport PagNell,AM Vantage Saloon RHD mécan. (AM/6033/RA),Bonhams,25 300 €,OR+,V,,,420,
ASTON MARTIN,17/05/2008,Newport Pagnell,AM Vantage Saloon (AM/6022/RA),Bonhams,24 300 €,OR,V,,,420,
ASTON MARTIN,15/03/2008,Stoneleigh,AM Vantage Saloon RHD autom. (AM/6023/RA),Bonhams,25 650 €,REST,V,,,420,
ASTON MARTIN,18/04/2007,Buxton,AM Vantage Saloon RHD autom. (AM/6025/RA),H & H Classic Auctions,24 000 €,OR+,V,,,420,
ASTON MARTIN,13/05/2006,Newport Pagnell,"AM Vantage Saloon RHD mécan., toit Webasto",Bonhams,24 000 €,OR+,V,,,420,
,,,,,,,,,,419,
ASTON MARTIN,07/02/2019,Paris,DBS Vantage Saloon LHD mécan.,Bonhams,149 500 €,OR+,V,,,419,
ASTON MARTIN,24/08/2018,Quail Lodge,DBS Vantage Saloon 5 vit.,Bonhams,132 390 €,REST,V,,,419,
ASTON MARTIN,21/05/2016,Newport Pagnell,DBS Vantage Saloon mécan.,Bonhams,126 830 €,OR+,V,,,419,
ASTON MARTIN,01/11/2015,Paris,DBS Vantage Saloon LHD mécan.,Artcurial Motorcars,200 256 €,OR+,V,,,419,
ASTON MARTIN,14/09/2013,Goodwood,DBS Vantage Saloon RHD mécan.,Bonhams,58 876 €,OR+,V,,,419,
ASTON MARTIN,18/05/2013,Newport Pagnell,DBS Vantage Saloon RHD mécan.,Bonhams / Aston Martin,66 637 €,REST,V,,,419,
ASTON MARTIN,08/02/2013,Paris,DBS Vantage Saloon LHD mécan.,Artcurial Motorcars,100 074 €,REST,V,,,419,
ASTON MARTIN,19/05/2012,Newport Pagnell,DBS Vantage saloon RHD mécan.,Bonhams,103 030 €,REST,V,,,419,
ASTON MARTIN,21/05/2011,Newport PagNell,DBS Vantage Saloon RHD “007 Replica”,Bonhams,108 300 €,REST,V,,,419,
ASTON MARTIN,13/06/2011,Paris,DB 6 Vantage Saloon LHD (DB6/2530/LN),Artcurial Motorcars,244 000 €,REST,V,,,419,
ASTON MARTIN,04/02/2011,Paris,DBS Vantage Saloon RHD (DBS/5450/R),Artcurial Motorcars,45 000 €,OR+,V,,,419,
ASTON MARTIN,07/11/2010,Paris,DBS Vantage Saloon RHD (DBS/5498/R),Artcurial Motorcars,51 000 €,REST,V,,,419,
ASTON MARTIN,07/11/2010,Paris,DBS Vantage Saloon LHD (DBS/5222/L),Artcurial Motorcars,85 000 €,OR+,V,,,419,
ASTON MARTIN,11/09/2010,Reims-Gueux,DBS Vantage Saloon LHD mécan. (DBS/5361/L),Bonhams,90 000 €,OR+,V,,,419,
ASTON MARTIN,09/07/2010,Le Mans,"DBS Vantage Saloon (6 cyl., 3 Weber)",Artcurial Motocars,124 000 €,REST,V,,,419,
ASTON MARTIN,06/03/2010,Kidlington,DBS Vantage Saloon RHD,Bonhams,18 700 €,OR,V,,,419,
,,,,,,,,,,418,
ASTON MARTIN,19/05/2019,Wormsley, DBS Saloon (6 cylindres) RHD,Bonhams,106 860 €,REST,V,,,418,
ASTON MARTIN,02/06/2018,Reading,"DBS Saloon RHD, Jaguar 6 cyl. autom.",Bonhams,42 930 €,OR-/TR,V,,,418,
ASTON MARTIN,23/02/2018,Coventry,DBS Saloon,Silverstone Auction,112 490 €,REST,V,,,418,
ASTON MARTIN,13/05/2017,Newport Pagnell,DBS Saloon RHD,Bonhams,119 140 €,REST,V,,,418,
ASTON MARTIN,25/02/2017,Coventry,DBS Vantage Saloon,Silverstone Auctions,145 270 €,OR+,V,,,418,
ASTON MARTIN,26/11/2016,Brooklands,DBS Saloon,Historics at Brooklands,145 114 €,OR+,V,,,418,
ASTON MARTIN,17/05/2014,Newport Pagnell,DBS 6-cyl. Saloon ,Bonhams,118 680 €,REST,V,,,418,
ASTON MARTIN,17/05/2014,Newport Pagnell,DBS 6-cyl. Saloon ex-The Persuaders,Bonhams,654 760 €,REST/EX,V,,,418,
ASTON MARTIN,09/11/2013,Lyon (Brotteaux),DBS Saloon LHD,SVV Aguttes,85 800 €,OR+,V,,,418,
ASTON MARTIN,18/05/2013,Newport Pagnell,DBS Saloon RHD autom.,Bonhams / Aston Martin,25 159 €,OR-,V,,,418,
ASTON MARTIN,19/05/2012,Newport Pagnell,DBS Estate Car Panelcraft RHD autom. (unique),Bonhams,417 639 €,EX,V,,,418,
ASTON MARTIN,30/04/2012,Londres,DBS Saloon RHD mécan.,Bonhams,33 845 €,REST,V,,,418,
ASTON MARTIN,08/12/2010,Buxton,DBS Saloon RHD,H & H Classic Auctions,20 400 €,OR,V,,,418,
ASTON MARTIN,22/05/2010,Newport PagNell,DBS Lagonda Saloon RHD (L/12003/RCAC),Bonhams,366 000 €,EX,V,,,418,
ASTON MARTIN,22/05/2010,Newport PagNell,DBS Saloon RHD,Bonhams,21 600 €,OR+,V,,,418,
ASTON MARTIN,17/05/2008,Newport Pagnell,DBS 6 FI Saloon RHD,Bonhams,27 680 €,OR+,V,,,418,
,,,,,,,,,,417,
ASTON MARTIN,29/06/2012,Goodwood,Volante Mk 2 Vantage RHD (DB6MK2VC/3771R),Bonhams,501 828 €,OR+,V,,,417,
ASTON MARTIN,25/05/2008,Brands Hatch,Volante Mk 2 cabriolet RHD méc. (DBVC/3708/R),Coys Auctions,216 000 €,REST+,V,,,417,
ASTON MARTIN,12/05/2007,Newport Pagnell,Volante Mark 2 cabriolet RHD (DB6MK2VC/3768/R),Bonhams,585 000 €,REST+,V,,,417,
,,,,,,,,,,416,
ASTON MARTIN,18/05/2019,Brooklands,Volante Mark 1 cabriolet RHD,Historics at Brooklands,704 880 €,REST,V,,,416,
ASTON MARTIN,13/07/2018,Goodwood,Volante Vantage Mark 1 cabriolet RHD,Bonhams,508 500 €,OR,V,,,416,
ASTON MARTIN,02/06/2018,Reading,Volante Mark 1 cabriolet,Bonhams,560 930 €,REST,V,,,416,
ASTON MARTIN,21/05/2016,Newport Pagnell,DB 6 Volante (Mark 1) cabriolet autom.,Bonhams,809 890 €,REST+,V,,,416,
ASTON MARTIN,18/05/2013,Newport Pagnell,DB 6 Volante cabriolet LHD mécan. (DBVC/3676/L),Bonhams / Aston Martin,544 801 €,REST,V,,,416,
ASTON MARTIN,01/07/2011,Goodwood,"Volante cabriolet RHD, évol. Vantage",Bonhams,324 800 €,REST+/TR,V,,,416,
ASTON MARTIN,21/05/2011,Newport PagNell,Volante Mark 1 cabriolet RHD (DBVC/3685/R),Bonhams,239 400 €,REST,V,,,416,
ASTON MARTIN,21/05/2011,Newport PagNell,Volante Mk 1 cabriolet RHD autom. (DBVC3693R),Bonhams,239 400 €,OR,V,,,416,
ASTON MARTIN,06/12/2010,Weybridge,Volante Mark 1 cabriolet RHD (DBVC/3661/R),Bonhams,264 000 €,OR+,V,,,416,
ASTON MARTIN,17/05/2008,Newport Pagnell,Volante Mark 1 cabriolet RHD (DBVC/3705/R),Bonhams,283 500 €,OR+,V,,,416,
ASTON MARTIN,17/05/2008,Newport Pagnell,Volante Mark 1 cabriolet RHD (DBVC/3682/R),Bonhams,438 750 €,REST+,V,,,416,
ASTON MARTIN,13/05/2006,Newport Pagnell,"Volante Mark 1 cabriolet RHD, boîte 5 (DBVC/3617/R",Bonhams,157 500 €,REST/TR,V,,,416,
,,,,,,,,,,415,
ASTON MARTIN,25/05/2019,Cernobbio,Volante cabriolet (châssis court),RM Sotheby's,1 805 000 €,REST,V,,,415,
ASTON MARTIN,10/03/2017,Amelia Island,Volante cabriolet (châssis court) LHD mécan.,RM Sotheby's,1 598 440 €,REST,V,,,415,
ASTON MARTIN,17/05/2014,Newport Pagnell,DB 6 Volante cabriolet,Bonhams,661 630 €,REST,V,,,415,
ASTON MARTIN,18/05/2013,Newport Pagnell,DB 6 Vantage Volante cabriolet RHD (DBVC/3731/R),Bonhams / Aston Martin,365 999 €,REST,V,,,415,
ASTON MARTIN,28/10/2009,Londres,Volante cabriolet RHD autom. (DBVC/3625/R),RM Auctions,368 500 €,REST+,V,,,415,
ASTON MARTIN,18/05/2009,Monaco,Volante cabriolet,Bonhams,45 000 €,OR+,V,,,415,
ASTON MARTIN,16/04/2008,Harrogate,Volante cabriolet RHD (DBVC/2323/R),H & H Classic Auctions,398 250 €,EX,V,,,415,
,,,,,,,,,,11899,
ASTON MARTIN,13/05/2017,Silverstone,DB 6 Mark 2 Vantage Saloon RHD,Silverstone Auctions,454 700 €,REST,V,,,11899,
ASTON MARTIN,13/05/2017,Newport Pagnell,DB 6 Mark 2 Vantage Saloon,Bonhams,450 150 €,REST,V,,,11899,
ASTON MARTIN,05/02/2015,Paris,DB 6 Mark 2 FI Saloon RHD autom.,Bonhams,277 300 €,OR,V,,,11899,
ASTON MARTIN,22/07/2013,Monaco,Vanquish S coupé,Artcurial Motorcars,114 320 €,OR+,V,,,11899,
,,,,,,,,,,414,
ASTON MARTIN,21/05/2016,Newport Pagnell,DB 6 Mark 2 Saloon autom.,Bonhams,266 380 €,OR+,V,,,414,
ASTON MARTIN,04/09/2014,Londres,DB 6 Mk 2 Volante cabriolet,Silverstone Auctions,1 213 742 €,REST,V,,,414,
ASTON MARTIN,17/05/2014,Newport Pagnell,DB 6 Mk 2 Volante,Bonhams,929 900 €,REST,V,,,414,
ASTON MARTIN,17/05/2014,Newport Pagnell,DB 6 Mk 2 Saloon,Bonhams,208 030 €,REST,V,,,414,
ASTON MARTIN,17/01/2014,Phoenix (Arizona),DB 6 Mk 2 Vantage coupé,RM Auctions,374 440 €,REST+,V,,,414,
ASTON MARTIN,18/05/2013,Newport Pagnell,DB 6 Mark 2 Saloon RHD mécan.,Bonhams / Aston Martin,253 420 €,REST,V,,,414,
ASTON MARTIN,15/09/2012,Goodwood,"DB 6 Mark 2 Saloon RHD, conv. mécan.",Bonhams,130 638 €,RAR/TR,V,,,414,
ASTON MARTIN,19/05/2012,Newport Pagnell,DB 6 Mark 2 Vantage Saloon RHD mécan.,Bonhams,309 536 €,OR+,V,,,414,
ASTON MARTIN,19/04/2012,Duxford,DB 6 Mark 2 Vantage Saloon RHD,H & H Classic Auctions,256 673 €,OR+,V,,,414,
ASTON MARTIN,16/02/2012,Buxton,DB 6 Mark 2 Saloon RHD autom.,H & H Classic Auctions,291 368 €,OR+,V,,,414,
ASTON MARTIN,11/03/2011,AmeliA IslAnd,DB 6 Mark 2 Vantage Saloon LHD,Gooding & Company,212 400 €,REST+,V,,,414,
ASTON MARTIN,08/12/2010,Buxton,DB 6 Mark 2 Saloon RHD autom.,H & H Classic Auctions,79 590 €,OR,V,,,414,
ASTON MARTIN,27/10/2010,London,DB 6 Mark 2 Vantage Saloon,RM Auctions,173 600 €,REST,V,,,414,
ASTON MARTIN,27/10/2010,London,DB 6 Mark 1 Volante,RM Auctions,296 800 €,REST,V,,,414,
ASTON MARTIN,09/05/2009,Newport PagNell,DB 6 Mark 2 Saloon RHD autom.,Bonhams,88 000 €,REST,V,,,414,
ASTON MARTIN,01/12/2008,Londres,DB 6 Mark 2 Vantage Saloon RHD,Bonhams,83 750 €,OR+,V,,,414,
,,,,,,,,,,8577,
ASTON MARTIN,13/07/2018,Goodwood,"DB 6 Vantage Saloon RHD, moteur 4.5",Bonhams,229 500 €,REST,V,,,8577,
ASTON MARTIN,10/03/2018,Amelia Island,DB 6 Vantage Saloon,RM Sotheby,317 340 €,REST,V,,,8577,
ASTON MARTIN,09/09/2017,Goodwood,DB 6 Vantage Saloon,Bonhams,222 530 €,REST,V,,,8577,
ASTON MARTIN,13/05/2017,Newport Pagnell,"DB 6 Vantage Saloon RHD, toit souple",Bonhams,344 640 €,REST,V,,,8577,
ASTON MARTIN,08/02/2017,Paris,"DB 6 Vantage Saloon LHD, toit Webasto",RM Sotheby's,446 160 €,OR+,V,,,8577,
ASTON MARTIN,10/02/2017,Paris,DB 6 Vantage Saloon LHD,Artcurial Motorcars,274 160 €,REST,V,,,8577,
ASTON MARTIN,20/01/2017,Scottsdale,DB 6 Vantage Saloon,Gooding & Co.,450 080 €,REST,V,,,8577,
ASTON MARTIN,10/09/2016,Goodwood,DB 6 Vantage Saloon RHD,Bonhams,541 600 €,REST+,V,,,8577,
