auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,auction_url,model,quote_id,year
JAGUAR,08/02/2018,Paris,Type E V12 cabriolet autom. ex-USA,Bonhams,52 900 €,OR+,V,,,3436,
JAGUAR,28/10/2017,padoue,Type E V12 cabriolet (modèle USA),Bonhams,94 300 €,REST,V,,,3436,
JAGUAR,21/05/2017,Spa,Type E V12 cabriolet,Bonhams,82 800 €,REST,V,,,3436,
,,,,,,,,,,12044,
JAGUAR,10/04/2019,Buxton,XK-R 4.2 coupé RHD,H and H,13 450 €,OR+,V,,,12044,
JAGUAR,28/11/2018,Buxton,XK-R 4.2 coupé RHD,H and H,15 860 €,OR+,V,,,12044,
JAGUAR,25/11/2016,Milan,XK-RS coupé,RM Sotheby's,61 600 €,OR+,V,,,12044,
,,,,,,,,,,12043,
JAGUAR,13/07/2019,Brooklands,XK-R 4.0 cabriolet RHD,Historics at Brooklands,6 940 €,OR+,V,,,12043,
JAGUAR,02/03/2019,Ascott,XK-R 4.0 cabriolet RHD,Historics at Brooklands,29 050 €,OR+,V,,,12043,
JAGUAR,07/07/2018,Brooklands,XK-R V8 5.0 cabriolet RHD,Historics at Brooklands,31 020 €,OR+,V,,,12043,
JAGUAR,01/07/2018,Lyon,XK-R 4.0 cabriolet,Aguttes,21 480 €,OR+,V,,,12043,
JAGUAR,21/03/2018,Duxford,XK-R 4.0 cabriolet,H and H Classics,14 180 €,OR+,V,,,12043,
,,,,,,,,,,12042,
JAGUAR,21/03/2018,Duxford,XK-R 4.0 coupé,H and H Classics,9 670 €,OR+,V,,,12042,
JAGUAR,11/09/2017,La Mézière,XK-R 4.0 coupé,Alcopa Auction,12 710 €,OR,V,,,12042,
,,,,,,,,,,12041,
JAGUAR,13/07/2019,Brooklands,XK 8 4.2 cabriolet RHD,Historics at Brooklands,6 310 €,OR+,V,,,12041,
JAGUAR,07/07/2018,Brooklands,XK 8 4.2 cabriolet,Historics at Brooklands,8 610 €,OR+,V,,,12041,
,,,,,,,,,,12040,
JAGUAR,22/09/2018,Brooklands,XK 8 4.2 coupé,Historics at Brooklands,15 570 €,OR+,V,,,12040,
,,,,,,,,,,12039,
JAGUAR,29/05/2019,Auburn,XK 8 4.0 cabriolet,RM Sotheby's,7 080 €,OR+,V,,,12039,
JAGUAR,29/05/2019,Auburn,XK 8 4.0 cabriolet,RM Sotheby's,7 080 €,OR+,V,,,12039,
JAGUAR,23/03/2019,Fontainebleau,XK 8 4.0 cabriolet autom.,Jean-Pierre Osenat,34 800 €,OR+,V,,,12039,
JAGUAR,02/03/2019,Ascott,XK 8 4.0 cabriolet RHD (décor Shaguar Austin Power),Historics at Brooklands,9 210 €,OR,V,,,12039,
JAGUAR,02/09/2018,Auburn,XK 8 4.0 cabriolet,RM Sotheby's,5 680 €,OR,V,,,12039,
JAGUAR,19/05/2018,Brooklands,XK 8 4.0 cabriolet,Historics at Brooklands,7 820 €,OR+,V,,,12039,
JAGUAR,01/05/2018,Strasbourg,XK 8 4.0 cabriolet,Osenat,12 000 €,OR+,V,,,12039,
JAGUAR,24/03/2018,Fontainebleau,XK 8 4.0 cabriolet autom.,Osenat,20 400 €,OR+,V,,,12039,
JAGUAR,14/01/2017,Scottsdale,XK 8 4.0 cabriolet,Barrett-Jackson,8 270 €,OR+,V,,,12039,
JAGUAR,24/04/2016,Montastruc,XK 8 4.0 cabriolet,Stanislas Machoïr,16 800 €,OR+,V,,,12039,
,,,,,,,,,,12038,
JAGUAR,13/07/2019,Brooklands,XK 8 4.0 coupé RHD,Historics at Brooklands,4 740 €,OR+,V,,,12038,
JAGUAR,15/05/2019,Leominster,XK 8 4.0 coupé LHD,Brightwells,4 790 €,OR+,V,,,12038,
JAGUAR,20/10/2018,Toffen,XK 8 4.0 coupé,Oldtimer Galerie,6 090 €,OR,V,,,12038,
JAGUAR,25/03/2018,Avignon,XK 8 4.0 coupé,Leclère,21 600 €,OR+,V,,,12038,
JAGUAR,11/09/2017,La Mézière,XK 8 4.0 coupé,Alcopa Auction,10 740 €,OR,V,,,12038,
JAGUAR,10/06/2017,Lyon,XK 8 4.0 coupé autom.,Claude Aguttes,14 520 €,OR+,V,,,12038,
JAGUAR,29/04/2017,Toffen,XK 8 4.0 coupé,Oldtimer Galerie Toffen,7 140 €,OR,V,,,12038,
JAGUAR,05/07/2016,Reims,XK 8 4.0 coupé LHD autom.,MVE Châtivesle / M. Bonoron,4 004 €,OR-,V,,,12038,
,,,,,,,,,,3437,
JAGUAR,07/04/2019,goodwood,Type E V12 cabriolet RHD,Bonhams,90 990 €,REST,V,,,3437,
JAGUAR,20/03/2019,Duxford,Type E V12 cabriolet RHD,H and H,75 350 €,OR+,V,,,3437,
JAGUAR,20/03/2019,Duxford,Type E V12 cabriolet RHD,H and H,69 510 €,OR,V,,,3437,
JAGUAR,08/09/2018,Goodwood,Type E V12 cabriolet RHD,Bonhams,218 960 €,OR+,V,,,3437,
JAGUAR,08/09/2018,Goodwood,Type E V12 cabriolet RHD,Bonhams,87 580 €,REST,V,,,3437,
JAGUAR,05/09/2018,Londres,Type E V12 cabriolet RHD,RM Sotheby's,70 180 €,OR+,V,,,3437,
JAGUAR,25/03/2018,Avignon,Type E V12 cabriolet,Leclère,62 400 €,REST,V,,,3437,
JAGUAR,21/03/2018,Duxford,Type E V12 cabriolet RHD,H and H Classics,85 720 €,REST,V,,,3437,
JAGUAR,06/12/2017,Londres,Type E V12 cabriolet RHD + hard-top,Bonhams,68 020 €,REST,V,,,3437,
JAGUAR,09/09/2017,Goodwood,Type E V12 cabriolet (RHD),Bonhams,67 910 €,REST,V,,,3437,
JAGUAR,30/06/2017,Goodwood,"Type E S 3 cabriolet RHD, V8 4.2 XK-R Beacham",Bonhams,122 680 €,TR,V,,,3437,
JAGUAR,13/05/2017,Silverstone,Type E V12 cabriolet RHD,Silverstone Auctions,82 140 €,REST,V,,,3437,
JAGUAR,13/05/2017,Silverstone,Type E V12 cabriolet hard-top RHD,Silverstone Auctions,111 470 €,REST,V,,,3437,
JAGUAR,19/03/2017,Goodwood,Type E V12 cabriolet RHD,Bonhams,98 430 €,REST,V,,,3437,
JAGUAR,07/12/2016,Londres,Type E V12 cabriolet RHD mécan.,Bonhams,86 000 €,OR+,V,,,3437,
JAGUAR,07/12/2016,Londres,Type E V12 cabriolet RHD mécan.,Bonhams,76 800 €,OR+,V,,,3437,
,,,,,,,,,,3435,
JAGUAR,15/05/2019,Leominster,Type E V12 coupé boîte méca RHD,Brightwells,44 130 €,REST,V,,,3435,
JAGUAR,10/05/2019,Chipping Norton,Type E V12 coupé RHD,Silverstone Auctions,58 590 €,REST,V,,,3435,
JAGUAR,10/04/2019,Buxton,Type E V12 coupé RHD,H and H,43 750 €,OR+,V,,,3435,
JAGUAR,07/03/2019,Amelia Island,Type E V12 coupé,Bonhams,25 840 €,OR+,V,,,3435,
JAGUAR,22/09/2018,Brooklands,Type E V12 coupé RHD,Historics at Brooklands,41 100 €,REST,V,,,3435,
JAGUAR,01/09/2018,Beaulieu,Type E V12 coupé RHD mécan.,Bonhams,51 300 €,REST,V,,,3435,
JAGUAR,19/05/2018,Brooklands,"Type E V12 coupé mécan., clim, conv. RHD",Historics at Brooklands,54 720 €,REST,V,,,3435,
JAGUAR,08/04/2018,Neuilly,Type E V12 coupé autom.,Aguttes,38 900 €,OR,V,,,3435,
JAGUAR,08/04/2018,Montastruc,Type E V12 coupé,Stanislas Machoïr,48 000 €,REST,V,,,3435,
JAGUAR,08/10/2017,Jouy-sur-Morin,Type E V12 coupé auto,Crait-Muller,58 760 €,OR+,V,,,3435,
JAGUAR,31/05/2017,Ascot,Type E V12 coupé,Historics at Brooklands,37 750 €,REST,V,,,3435,
JAGUAR,25/11/2016,Milan,Type E V12 coupé LHD,RM Sotheby's,35 840 €,OR,V,,,3435,
JAGUAR,11/06/2016,Zürich,"Type E V12 coupé LHD autom., roues fil",Oldtimer Galerie Toffen,56 771 €,OR+,V,,,3435,
JAGUAR,28/11/2015,Brooklands,Type E V12 coupé RHD,Historics at Brooklands,35 784 €,REST,V,,,3435,
JAGUAR,11/10/2014,Paris,"Type E V12 coupé LHD mécan., roues fil",SVV Cornette de Saint-Cyr,31 860 €,OR,V,,,3435,
JAGUAR,01/12/2013,Montastruc,Type E V12 coupé LHD,Stanislas Machoïr,24 000 €,REST,V,,,3435,
,,,,,,,,,,3434,
JAGUAR,18/05/2019,Brooklands,Type E 4.2 cabriolet (Series 2) RHD,Historics at Brooklands,79 660 €,REST,V,,,3434,
JAGUAR,30/03/2019,Toffen,Type E 4.2 cabriolet (Series 2),Oldtimer Galerie,65 170 €,REST,V,,,3434,
JAGUAR,29/03/2019,Fort Lauderdale,Type E 4.2 cabriolet (Series 2),RM Sotheby,59 720 €,REST,V,,,3434,
JAGUAR,29/03/2019,Fort Lauderdale,Type E 4.2 cabriolet (Series 2),RM Sotheby,69 510 €,REST,V,,,3434,
JAGUAR,20/03/2019,Duxford,Type E 4.2 cabriolet (Series 2) RHD + hard-top,H and H,77 950 €,OR+,V,,,3434,
JAGUAR,02/03/2019,Ascott,Type E 4.2 cabriolet (Series 2) LHD,Historics at Brooklands,78 070 €,REST,V,,,3434,
JAGUAR,23/02/2019,Birmingham,Type E 4.2 cabriolet (Series 2) LHD,Silverstone Auctions,78 650 €,REST,V,,,3434,
JAGUAR,18/01/2019,Scottsdale,Type E 4.2 cabriolet (Series 2) + hard-top,Gooding Co.,86 200 €,OR+,V,,,3434,
JAGUAR,17/01/2019,Phoenix,Type E 4.2 cabriolet (Series 2),RM Sotheby's,63 850 €,OR+,V,,,3434,
JAGUAR,05/10/2018,Knokke le Zoute,Type E 4.2 cabriolet (Series 2) ex-USA,Bonhams,80 500 €,REST,V,,,3434,
JAGUAR,02/09/2018,Auburn,Type E 4.2 cabriolet (Series 2),RM Sotheby's,56 840 €,REST,V,,,3434,
JAGUAR,01/09/2018,Beaulieu,Type E 4.2 cabriolet (Series 2),Bonhams,83 370 €,REST,V,,,3434,
JAGUAR,24/08/2018,Quail Lodge,"Type E 4.2 cabriolet (Series 2), 4 000 miles orig.",Bonhams,125 170 €,OR+,V,,,3434,
