auction_url,quote_id,quote_max_price,quote_model,quote_year
,,5 000 €,Domaine break,1956
cote.encheres.php?idCote=11245,11245,5 000 €,Domaine 8 places break,1959
,,6 500 €,Manoir Transfluide break,1959
,,7 000 €,Dauphine berline (jantes étoile),1956
cote.encheres.php?idCote=5885,5885,6 000 €,Dauphine berline 3 vitesses,1957
cote.encheres.php?idCote=5886,5886,6 000 €,Dauphine Export berline (R 1094),1964
cote.encheres.php?idCote=5887,5887,6 500 €,Ondine berline (R 1090 A),1961
,,4 000 €,Dauphine Automatic berline,1963
cote.encheres.php?idCote=5889,5889,8 500 €,Dauphine Gordini berline,1958
cote.encheres.php?idCote=5890,5890,8 000 €,Ondine Gordini berline,1961
cote.encheres.php?idCote=8075,8075,8 000 €,Dauphine Gordini berline (R 1091),1963
cote.encheres.php?idCote=5891,5891,7 000 €,Dauphine Gordini berline (R 1095),1965
cote.encheres.php?idCote=5892,5892,35 000 €,Dauphine 1093 berline,1962
cote.encheres.php?idCote=5893,5893,12 000 €,Floride coupé,1959
cote.encheres.php?idCote=5894,5894,16 000 €,Floride cabriolet + hard-top,1959
,,17 000 €,Floride S cabriolet (R 1131),1962
,,"(None,)","(None,)","(None,)"
,,12 000 €,Caravelle coupé (R 1131),1962
,,13 000 €,Caravelle 1100 coupé,1963
cote.encheres.php?idCote=5898,5898,16 000 €,Caravelle 1100 cabriolet,1963
cote.encheres.php?idCote=8076,8076,14 000 €,Caravelle 1100 S coupé,1966
cote.encheres.php?idCote=5899,5899,18 000 €,Caravelle 1100 S cabriolet,1966
cote.encheres.php?idCote=11251,11251,4 000 €,Estafette fourgon,1960
cote.encheres.php?idCote=11788,11788,6 000 €,Alouette 8 places,1962
cote.encheres.php?idCote=11252,11252,7 000 €,Estafette Microcar de Luxe,1966
cote.encheres.php?idCote=11468,11468,3 000 €,Estafette 1000 fourgon surélevé,1968
,,6 500 €,R 3 berline 3 CV (R 1121),1962
cote.encheres.php?idCote=8619,8619,4 000 €,R 4 berline 4 glaces (R 1120),1962
cote.encheres.php?idCote=8620,8620,3 500 €,R 4 L limousine 6 glaces,1962
cote.encheres.php?idCote=8621,8621,3 000 €,R 4 L / Export limousine 6 glaces,1963
cote.encheres.php?idCote=11354,11354,2 800 €,R 4 L / Export / TL / Savane,1968
,,4 800 €,R 4 Super 4 CV (R 1122),1962
,,5 300 €,R 4 Super 5 CV (R 1124),1963
,,"(None,)","(None,)","(None,)"
,,7 500 €,R 4 Parisienne 4 / 5 CV ,1964
cote.encheres.php?idCote=11427,11427,8 000 €,R 4 (5 CV) limousine 4 x 4 Sinpar,1968
cote.encheres.php?idCote=11469,11469,6 000 €,R 4 Safari,1976
cote.encheres.php?idCote=11353,11353,3 000 €,R 4 GTL / Clan (R 1128),1978
,,8 500 €,R 4 GTL / Clan limousine 4 x 4 Sinpar,1978
,,5 000 €,R 4 Jogging,1981
cote.encheres.php?idCote=11716,11716,6 000 €,R 4 Sixties,1985
cote.encheres.php?idCote=8278,8278,7 000 €,R 4 Plein Air torpédo,1968
cote.encheres.php?idCote=12511,12511,8 000 €,JP 4 Car Système,1981
cote.encheres.php?idCote=9413,9413,3 000 €,Rodéo 4 (ACL) bâchée,1971
cote.encheres.php?idCote=9416,9416,4 500 €,Rodéo 6 (ACL) bâchée,1973
,,8 500 €,Rodéo 6 4 x 4 Sinpar,1973
cote.encheres.php?idCote=9429,9429,2 800 €,Rodéo 5 (Teilhol) bâchée,1982
cote.encheres.php?idCote=9430,9430,3 000 €,Rodéo 5 (Teilhol) hard-top,1982
cote.encheres.php?idCote=9411,9411,2 200 €,R 6 limousine (845 cm3),1969
cote.encheres.php?idCote=9412,9412,2 600 €,R 6 TL limousine (1108 cm3),1971
