auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,19/05/2018,Brooklands,911 (996) Targa 3.6,Historics at Brooklands,16 940 €,OR+,V,,12240,
PORSCHE,19/01/2018,Scottsdale,911 (997) GT3 RS 3.8 coupé,Gooding & Co,161 960 €,OR+,V,,12240,
PORSCHE,27/05/2017,Cernobbio,911 R (991) coupé,RM Sotheby's,358 400 €,OR+,V,,12240,
PORSCHE,29/04/2017,Toffen,911 (997) Carrera S cabriolet,Oldtimer Galerie Toffen,28 550 €,OR,V,,12240,
PORSCHE,11/03/2017,Amelia Island,911 (991) Carrera GTS 3.8 Rennsport Reunion,RM Sotheby's,201 090 €,OR+,V,,12240,
PORSCHE,11/03/2017,Amelia Island,911 (997) GT 3 RS 4.0 coupé (n° 498/600),RM Sotheby's,541 410 €,OR+,V,,12240,
PORSCHE,11/03/2017,Amelia Island,911 (997) GT 2 RS 3.6 (n° 472/500),RM Sotheby's,407 340 €,OR+,V,,12240,
PORSCHE,11/03/2017,Amelia Island,911 (997) Speedster 3.8 Exclusive (n° 356/356),RM Sotheby's,340 310 €,EX,V,,12240,
PORSCHE,09/03/2017,Amelia Island,911 (997) Speedster USA,Bonhams,232 110 €,OR+,V,,12240,
PORSCHE,08/02/2017,Paris,911 (997) Speedster 3.8,RM Sotheby's,240 240 €,OR+,V,,12240,
PORSCHE,08/02/2017,Paris,"911 (997) GT 3 RSR, palmarès",RM Sotheby's,480 480 €,REST,V,,12240,
PORSCHE,08/02/2017,Paris,911 (991) R 4.0 coupé PTS,RM Sotheby's,514 800 €,EX,V,,12240,
PORSCHE,08/02/2017,Paris,"911 (991) Carrera S 3.8 Martini, 150 km origine",RM Sotheby's,125 840 €,OR+,V,,12240,
,,,,,,,,,12244,
PORSCHE,10/09/2016,Goodwood,911 (997) GT 3 RS coupé,Bonhams,178 100 €,OR+,V,,12244,
,,,,,,,,,12243,
PORSCHE,02/03/2019,Ascott,911 (996) Carrera cabriolet 3.6 Tiptronic S RHD,Historics at Brooklands,13 940 €,OR,V,,12243,
PORSCHE,07/07/2018,Brooklands,911 (996) Carrera 2 cabriolet 3.6,Historics at Brooklands,16 390 €,OR+,V,,12243,
PORSCHE,06/04/2018,Fort Lauderdale,911 (996) Carrera 2 cabriolet 3.6 Tiptronic,RM Sotheby's,17 060 €,OR+,V,,12243,
,,,,,,,,,12239,
PORSCHE,15/05/2019,Leominster,911 (996) Carrera 4 coupé 3.6 RHD,Brightwells,15 130 €,OR+,V,,12239,
PORSCHE,28/11/2015,Brooklands,911 (996) Carrera 4 S coupé RHD,Historics at Brooklands,24 651 €,OR+,V,,12239,
PORSCHE,07/11/2015,Lyon,911 (996) Carrera 4 coupé toit ouvrant,Claude Aguttes,22 800 €,OR+,V,,12239,
,,,,,,,,,12238,
PORSCHE,13/10/2018,Solterre,911 (997) Carrera 2 coupé 3.8,Montargis Enchères / Old Star Garage,59 490 €,OR+,V,,12238,
,,,,,,,,,12248,
PORSCHE,08/03/2019,Amelia Island,911 (997) GT 3 RS 4.0 coupé,Gooding & Co,519 070 €,OR+,V,,12248,
PORSCHE,08/03/2019,Amelia Island,911 (997) GT 3 RS 3.8 coupé,Gooding & Co,169 670 €,OR+,V,,12248,
PORSCHE,27/10/2018,Atlanta,911 (996) GT 3 RS coupé,RM Sotheby's,185 740 €,OR+,V,,12248,
PORSCHE,27/10/2018,Atlanta,911 (996) GT 3 RS 3.8 coupé,RM Sotheby's,168 850 €,OR+,V,,12248,
PORSCHE,27/10/2018,Atlanta,911 (996) GT 3 RS 4.0 coupé,RM Sotheby's,487 610 €,OR+,V,,12248,
PORSCHE,27/10/2018,Padoue,911 (996) GT 3 RS 4.0 coupé,Bonhams,270 250 €,OR+,V,,12248,
PORSCHE,05/09/2018,Londres,911 (996) GT 3 RS coupé,RM Sotheby's,178 650 €,OR+,V,,12248,
PORSCHE,05/09/2018,Londres,911 (996) GT 3 RS coupé RHD,RM Sotheby's,92 510 €,OR+,V,,12248,
PORSCHE,21/07/2018,Silverstone,911 (996) GT 3 RS coupé RHD,Silverstone Auctions,127 230 €,OR+,V,,12248,
PORSCHE,07/02/2018,Paris,911 (996) GT 3 RSR coupé,RM Sotheby's,195 500 €,OR+,V,,12248,
PORSCHE,09/09/2017,Goodwood,911 (996) GT 3 RS 4.0 coupé,Bonhams,314 560 €,OR+,V,,12248,
PORSCHE,18/08/2017,Monterey,911 (996) GT 3 RS 4.0 coupé,RM Sotheby's,355 430 €,OR+,V,,12248,
PORSCHE,18/08/2017,Pebble Beach,911 (997) GT 3 RS 4.0 coupé,Gooding & Co,346 070 €,OR+,V,,12248,
PORSCHE,30/06/2017,Goodwood,911 (997) GT 2 RS coupé LHD,Bonhams,364 640 €,OR+,V,,12248,
PORSCHE,10/03/2017,Amelia Island,911 (997) GT 3 RS 4.0 coupé,Gooding & Co.,669 010 €,OR+,V,,12248,
PORSCHE,10/03/2017,Amelia Island,911 (997) GT 2 RS turbo coupé,Gooding & Co.,501 760 €,OR+,V,,12248,
,,,,,,,,,12501,
PORSCHE,14/06/2019,Le Mans,911 (996) GT 3 Club Sport coupé 381 ch,Marie Line Balsan / Dominique Pagneux,64 900 €,OR+,V,,12501,
,,,,,,,,,12247,
PORSCHE,24/08/2018,Pebble Beach,911 (996) GT 3 coupé,Gooding & Co,96 930 €,OR+,V,,12247,
PORSCHE,07/07/2018,Brooklands,911 (996) GT 3 coupé,Historics at Brooklands,50 020 €,OR+,V,,12247,
PORSCHE,25/11/2016,Milan,911 GT 3 (997) GT 3 Cup prép. course,RM Sotheby's,78 400 €,OR+,V,,12247,
PORSCHE,25/11/2016,Milan,911 GT 3 (997) GT 3 Cup coupé,RM Sotheby's,78 400 €,OR+,V,,12247,
PORSCHE,10/09/2016,Goodwood,911 (996) GT 3 coupé RHD,Bonhams,68 400 €,OR+,V,,12247,
,,,,,,,,,12246,
PORSCHE,29/03/2019,Fort Lauderdale,911 (996) GT 2 coupé 462 ch,RM Sotheby,90 340 €,OR+,V,,12246,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 coupé 530 ch,RM Sotheby's,202 450 €,OR+,V,,12246,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 RS coupé,RM Sotheby's,463 920 €,OR+,V,,12246,
PORSCHE,24/08/2018,Pebble Beach,911 (996) GT 2 coupé,Gooding & Co,108 750 €,OR+,V,,12246,
PORSCHE,24/08/2018,Monterey,RUF CTR coupé,RM Sotheby's,879 040 €,OR+,V,,12246,
PORSCHE,07/02/2018,Paris,911 (996) GT 2 Clubsport coupé,RM Sotheby's,163 880 €,OR+,V,,12246,
PORSCHE,09/09/2017,Goodwood,911 (996) GT 2 coupé,Bonhams,228 660 €,OR+,V,,12246,
PORSCHE,08/02/2017,Paris,911 (996) GT 2 Clubsport,RM Sotheby's,251 680 €,OR+,V,,12246,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,190 400 €,OR+,V,,12246,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,145 600 €,OR+,V,,12246,
PORSCHE,08/11/2015,Lyon (Epoqu'auto),"911 (996) coupé GT 2 turbo, préparé",Jean-Pierre Osenat,84 000 €,OR+/EX,V,,12246,
,,,,,,,,,12085&index=2,
PORSCHE,29/03/2019,Fort Lauderdale,911 (996) GT 2 coupé 462 ch,RM Sotheby,90 340 €,OR+,V,,12085&index=2,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 coupé 530 ch,RM Sotheby's,202 450 €,OR+,V,,12085&index=2,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 RS coupé,RM Sotheby's,463 920 €,OR+,V,,12085&index=2,
PORSCHE,24/08/2018,Pebble Beach,911 (996) GT 2 coupé,Gooding & Co,108 750 €,OR+,V,,12085&index=2,
PORSCHE,24/08/2018,Monterey,RUF CTR coupé,RM Sotheby's,879 040 €,OR+,V,,12085&index=2,
PORSCHE,07/02/2018,Paris,911 (996) GT 2 Clubsport coupé,RM Sotheby's,163 880 €,OR+,V,,12085&index=2,
PORSCHE,09/09/2017,Goodwood,911 (996) GT 2 coupé,Bonhams,228 660 €,OR+,V,,12085&index=2,
PORSCHE,08/02/2017,Paris,911 (996) GT 2 Clubsport,RM Sotheby's,251 680 €,OR+,V,,12085&index=2,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,190 400 €,OR+,V,,12085&index=2,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,145 600 €,OR+,V,,12085&index=2,
PORSCHE,08/11/2015,Lyon (Epoqu'auto),"911 (996) coupé GT 2 turbo, préparé",Jean-Pierre Osenat,84 000 €,OR+/EX,V,,12085&index=2,
,,,,,,,,,12084&index=2,
PORSCHE,29/03/2019,Fort Lauderdale,911 (996) GT 2 coupé 462 ch,RM Sotheby,90 340 €,OR+,V,,12084&index=2,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 coupé 530 ch,RM Sotheby's,202 450 €,OR+,V,,12084&index=2,
PORSCHE,27/10/2018,Atlanta,911 (997) GT 2 RS coupé,RM Sotheby's,463 920 €,OR+,V,,12084&index=2,
PORSCHE,24/08/2018,Pebble Beach,911 (996) GT 2 coupé,Gooding & Co,108 750 €,OR+,V,,12084&index=2,
PORSCHE,24/08/2018,Monterey,RUF CTR coupé,RM Sotheby's,879 040 €,OR+,V,,12084&index=2,
PORSCHE,07/02/2018,Paris,911 (996) GT 2 Clubsport coupé,RM Sotheby's,163 880 €,OR+,V,,12084&index=2,
PORSCHE,09/09/2017,Goodwood,911 (996) GT 2 coupé,Bonhams,228 660 €,OR+,V,,12084&index=2,
PORSCHE,08/02/2017,Paris,911 (996) GT 2 Clubsport,RM Sotheby's,251 680 €,OR+,V,,12084&index=2,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,190 400 €,OR+,V,,12084&index=2,
PORSCHE,25/11/2016,Milan,911 (996) GT 2 coupé,RM Sotheby's,145 600 €,OR+,V,,12084&index=2,
PORSCHE,08/11/2015,Lyon (Epoqu'auto),"911 (996) coupé GT 2 turbo, préparé",Jean-Pierre Osenat,84 000 €,OR+/EX,V,,12084&index=2,
,,,,,,,,,12508,
PORSCHE,27/10/2018,Atlanta,911 (996) Turbo S cabriolet,RM Sotheby's,96 490 €,OR+,V,,12508,
,,,,,,,,,12506,
PORSCHE,29/03/2019,Fort Lauderdale,911 (996) Turbo cabriolet X50,RM Sotheby,41 610 €,OR+,V,,12506,
PORSCHE,29/03/2019,Fort Lauderdale,911 (996) Turbo 3.6 cabriolet,RM Sotheby,42 590 €,OR+,V,,12506,
,,,,,,,,,12245,
PORSCHE,02/03/2019,Ascott,911 (996) Turbo coupé RHD,Historics at Brooklands,39 360 €,OR+,V,,12245,
PORSCHE,23/02/2019,Birmingham,911 (996) turbo coupé 3.6 RHD,Silverstone Auctions,60 620 €,OR+,V,,12245,
PORSCHE,28/09/2018,Southam,911 (996) turbo coupé 3.6 RHD,Silverstone Auctions,41 580 €,OR+,V,,12245,
PORSCHE,22/09/2018,Brooklands,911 (996) turbo coupé RHD,Historics at Brooklands,47 320 €,OR+,V,,12245,
PORSCHE,18/01/2018,Scottsdale,911 (996) turbo coupé,Bonhams,41 340 €,OR+,V,,12245,
PORSCHE,11/03/2017,Amelia Island,911 (996) turbo S cabriolet export USA,RM Sotheby's,97 970 €,OR+,V,,12245,
PORSCHE,08/02/2017,Paris,911 (996) turbo S cabriolet USA,RM Sotheby's,85 800 €,OR+,V,,12245,
PORSCHE,06/02/2017,La Mézière,911 (996) turbo 3.6 coupé t.o. ex-Keke Rosberg,Alcopa Auction Rennes,55 500 €,OR+,V,,12245,
PORSCHE,26/11/2016,Brooklands,911 (996) turbo coupé RHD,Historics at Brooklands,49 434 €,OR+,V,,12245,
PORSCHE,06/12/2015,Montastruc,911 (996) turbo S cabriolet,Stanislas Machoïr,66 600 €,OR,V,,12245,
PORSCHE,14/06/2015,Cannes,911 (996) Turbo S coupé,Jean-Pierre Besch,66 000 €,OR+,V,,12245,
,,,,,,,,,12242,
PORSCHE,15/05/2019,Leominster,911 (996) Carrera 4 cabriolet RHD + hard-top,Brightwells,12 610 €,OR+,V,,12242,
PORSCHE,25/11/2016,Milan,911 (996) Carrera 4 S cabriolet,RM Sotheby's,50 400 €,OR+,V,,12242,
,,,,,,,,,12241,
PORSCHE,11/09/2017,La Mézière,911 (996) Carrera 2 cabriolet,Alcopa Auction,20 480 €,OR,V,,12241,
PORSCHE,08/05/2017,La Mézière,911 (996) Carrera 2 cabriolet hard-top ex-USA,Alcopa Auction Rennes,25 800 €,OR,V,,12241,
PORSCHE,25/11/2016,Milan,911 (996) Carrera 2 cabriolet,RM Sotheby's,33 600 €,OR,V,,12241,
,,,,,,,,,12240&index=2,
PORSCHE,11/09/2017,La Mézière,911 (996) Carrera 2 cabriolet,Alcopa Auction,20 480 €,OR,V,,12240&index=2,
PORSCHE,08/05/2017,La Mézière,911 (996) Carrera 2 cabriolet hard-top ex-USA,Alcopa Auction Rennes,25 800 €,OR,V,,12240&index=2,
PORSCHE,25/11/2016,Milan,911 (996) Carrera 2 cabriolet,RM Sotheby's,33 600 €,OR,V,,12240&index=2,
,,,,,,,,,5745,
PORSCHE,10/06/2017,Lyon,"924 turbo, kit carrosserie Carrera GT",Claude Aguttes,12 120 €,OR+,V,,5745,
PORSCHE,01/12/2013,Montastruc,924 Turbo coupé,Stanislas Machoïr,4 800 €,OR,V,,5745,
PORSCHE,25/02/2012,Coventry,924 turbo coupé RHD,Silverstone Auctions,7 139 €,OR+,V,,5745,
PORSCHE,15/10/2006,Fontainebleau,924 turbo coupé,Jean-Pierre Osenat,2 000 €,OR+,V,,5745,
PORSCHE,12/04/2006,Buxton,924 turbo coupé RHD toit amovible,H & H Classic Auctions,4 350 €,REST,V,,5745,
,,,,,,,,,9294,
PORSCHE,23/02/2018,Coventry,924 turbo coupé RHD,Silverstone Auction,20 200 €,OR+,V,,9294,
PORSCHE,21/12/2017,Persan,924 turbo coupé (170 ch),Liladam Enchères,10 000 €,OR-,V,,9294,
PORSCHE,12/06/2016,Auvers sur Oise,924 turbo coupé,William Le Calvez,18 560 €,OR+,V,,9294,
PORSCHE,11/10/2013,Knokke-le-Zoute,924 Carrera GT,Bonhams,38 000 €,OR+,V,,9294,
PORSCHE,21/07/2010,Buxton,924 turbo coupé RHD,H & H Classic Auctions,2 900 €,OR+,V,,9294,
PORSCHE,24/07/2010,SilverStone,"924 turbo coupé RHD, ailes Carrera GT",Bonhams,1 430 €,TR/OR,V,,9294,
PORSCHE,15/09/2007,Toffen,924 turbo coupé,Oldtimer Galerie Toffen,330 €,OR-,V,,9294,
PORSCHE,07/02/2006,Sandown Park,924 turbo coupé RHD,Barons,4 650 €,OR+,V,,9294,
,,,,,,,,,5744,
PORSCHE,15/06/2019,Fontainebleau,"924 S coupé Le Mans, toit relevable",Jean-Pierre Osenat,23 400 €,OR+,V,,5744,
PORSCHE,19/04/2012,Duxford,924 S coupé RHD,H & H Classic Auctions,2 327 €,OR+,V,,5744,
PORSCHE,01/05/2007,Sandown Park,924 S coupé RHD 5 vit.,Barons Auctions,2 780 €,OR+,V,,5744,
PORSCHE,05/12/2006,Sandown Park,924 S coupé RHD,Barons Auctions,2 400 €,OR,V,,5744,
,,,,,,,,,9293,
PORSCHE,08/03/2019,Amelia Island,"924 S coupé 2,5 l (150 ch)",RM Sotheby,18 960 €,OR+,V,,9293,
PORSCHE,28/09/2018,Southam,924 S coupé RHD,Silverstone Auctions,1 510 €,OR-,V,,9293,
PORSCHE,21/04/2018,Toffen,924 S coupé,Oldtimer Galerie Toffen,6 290 €,OR,V,,9293,
PORSCHE,11/03/2017,Amelia Island,924 S coupé USA,RM Sotheby's,18 560 €,OR+,V,,9293,
PORSCHE,08/03/2017,Fléville devant Nancy,924 S coupé,Alcopa Auction Nancy,6 220 €,OR,V,,9293,
PORSCHE,11/12/2007,Sandown Park,924 S coupé RHD,Barons Auctions,1 200 €,OR,V,,9293,
PORSCHE,15/09/2007,Toffen,924 S Kat coupé autom.,Oldtimer Galerie Toffen,590 €,OR,V,,9293,
,,,,,,,,,12248&index=2,
PORSCHE,08/03/2019,Amelia Island,"924 S coupé 2,5 l (150 ch)",RM Sotheby,18 960 €,OR+,V,,12248&index=2,
PORSCHE,28/09/2018,Southam,924 S coupé RHD,Silverstone Auctions,1 510 €,OR-,V,,12248&index=2,
PORSCHE,21/04/2018,Toffen,924 S coupé,Oldtimer Galerie Toffen,6 290 €,OR,V,,12248&index=2,
PORSCHE,11/03/2017,Amelia Island,924 S coupé USA,RM Sotheby's,18 560 €,OR+,V,,12248&index=2,
PORSCHE,08/03/2017,Fléville devant Nancy,924 S coupé,Alcopa Auction Nancy,6 220 €,OR,V,,12248&index=2,
PORSCHE,11/12/2007,Sandown Park,924 S coupé RHD,Barons Auctions,1 200 €,OR,V,,12248&index=2,
PORSCHE,15/09/2007,Toffen,924 S Kat coupé autom.,Oldtimer Galerie Toffen,590 €,OR,V,,12248&index=2,
,,,,,,,,,5743,
PORSCHE,20/10/2018,Fontainebleau,924 coupé 5 vitesses,Osenat,4 200 €,OR+,V,,5743,
PORSCHE,01/07/2018,Caen,924 coupé,Me Guéry / D. Pagneux,7 710 €,OR,V,,5743,
PORSCHE,21/12/2017,Persan,924 coupé 5 vitesses,Liladam Enchères,2 300 €,OR-,V,,5743,
PORSCHE,24/11/2017,Esvres-sur-Indre,924 coupé 5 vitesses,Alcopa,9 280 €,OR,V,,5743,
PORSCHE,13/05/2017,Trun,924 coupé,Orne Enchères / M. Pagneux,2 880 €,OR,V,,5743,
PORSCHE,06/02/2017,La Mézière,924 coupé série Martini,Alcopa Auction Rennes,13 700 €,OR+,V,,5743,
PORSCHE,14/01/2017,Scottsdale,924 S coupé,Barrett-Jackson,7 760 €,OR+,V,,5743,
PORSCHE,22/05/2011,Noyal-sur-Vilaine,"924 coupé 5 vitesses, jantes alliage",Eric Sanson / M. Saint-Gal,3 000 €,OR,V,,5743,
PORSCHE,29/05/2010,Saint-Brice,924 coupé 5 vitesses,"SCP Riquier, Salvi, Gras / M. Th",3 000 €,OR+,V,,5743,
PORSCHE,24/03/2010,Leominster,924 Lux coupé RHD,Brightwells,3 520 €,OR+,V,,5743,
PORSCHE,24/03/2010,Leominster,924 coupé RHD,Brightwells,1 100 €,OR,V,,5743,
PORSCHE,30/01/2010,Kings Lynn,924 coupé RHD 5 vitesses,Anglia Car Auctions,1 160 €,OR+,V,,5743,
PORSCHE,28/11/2009,Toffen,924 coupé 5 vitesses,Oldtimer Galerie Toffen,1 790 €,OR,V,,5743,
PORSCHE,19/07/2009,Uzerche,924 coupé 5 vitesses,Me Arnaud-Lacroze / M. Saint-Gal,4 900 €,OR+,V,,5743,
PORSCHE,06/06/2009,Château-la-Vallière,924 coupé 5 vitesses,Me Berthelemot,2 000 €,OR,V,,5743,
PORSCHE,23/07/2008,Buxton,924 coupé RHD,H & H,1 560 €,OR,V,,5743,
,,,,,,,,,5742,
PORSCHE,27/10/2018,Atlanta,924 coupé,RM Sotheby's,46 310 €,OR+,V,,5742,
PORSCHE,13/10/2018,Sains-lès-Fressins,924 coupé (look 944),Jauffrey Burgeat,2 300 €,SEP,V,,5742,
PORSCHE,22/09/2018,Toulouse,924 coupé,Stanislas Machoïr,2 400 €,OR-,V,,5742,
PORSCHE,01/09/2012,Brooklands,924 coupé RHD,Historics,2 968 €,OR,V,,5742,
,,,,,,,,,12510,
PORSCHE,10/03/2018,Amelia Island,Cayman GT4 Clubsport coupé,RM Sotheby,177 710 €,OR+,V,,12510,
,,,,,,,,,12509,
PORSCHE,18/05/2019,Brooklands,Boxster (987) 2.7 roadster RHD,Historics at Brooklands,5 740 €,OR+,V,,12509,
,,,,,,,,,12502,
PORSCHE,20/03/2019,Duxford,Boxster S série 550 RHD,H and H,11 690 €,OR+,V,,12502,
,,,,,,,,,12093,
PORSCHE,28/11/2018,Buxton,Boxster S roadster RHD,H and H,9 140 €,OR+,V,,12093,
PORSCHE,20/01/2018,Romagnat,Boxster S roadster,Vassy & Jalenques,10 300 €,OR-,V,,12093,
PORSCHE,25/11/2017,Brooklands,Boxster S 550 anniversaire roadster RHD,Historics at Brooklands,15 170 €,OR+,V,,12093,
PORSCHE,25/11/2016,Milan,Cayman S coupé préparé,RM Sotheby's,47 040 €,OR+/TR,V,,12093,
PORSCHE,30/10/2016,Montastruc,Boxster S roadster 3.2 Club Sport,Stanislas Machoïr,22 200 €,OR+,V,,12093,
,,,,,,,,,12092,
PORSCHE,02/03/2019,Ascott,Boxster 2.5 roadster RHD,Historics at Brooklands,5 730 €,OR+,V,,12092,
PORSCHE,17/06/2018,Fontainebleau,Boxster 2.7 Tiptronic S roadster,Osenat,14 400 €,OR+,V,,12092,
PORSCHE,20/01/2018,Fontainebleau,Boxster 2.7 roadster,Osenat,17 400 €,OR,V,,12092,
,,,,,,,,,12091,
PORSCHE,13/07/2019,Brooklands,Boxster 2.5 roadster RHD,Historics at Brooklands,5 050 €,OR+,V,,12091,
PORSCHE,15/10/2017,Moulineaux,Boxster 2.5 roadster,"HDV de la Seine, Guillaume Cheroyan",9 660 €,OR,V,,12091,
PORSCHE,08/03/2017,Fléville devant Nancy,Boxster 2.5 roadster,Alcopa Auction Nancy,9 580 €,OR,V,,12091,
PORSCHE,25/11/2016,Milan,Boxster 2.5 roadster,RM Sotheby's,13 440 €,OR+,V,,12091,
,,,,,,,,,12249,
PORSCHE,17/06/2019,Paris,Carrera GT Spyder,Artcurial,643 680 €,OR+,V,,12249,
PORSCHE,06/02/2019,Paris,Carrera GT Spyder,RM Sotheby's,651 880 €,OR+,V,,12249,
PORSCHE,08/12/2018,Los Angeles,918 Weissach Spider V8 4.6,RM Sotheby's,1 302 830 €,OR+,V,,12249,
PORSCHE,08/12/2018,Los Angeles,Carrera GT Spyder,RM Sotheby's,658 210 €,OR+,V,,12249,
PORSCHE,27/10/2018,Atlanta,918 Spyder,RM Sotheby's,1 212 560 €,OR+,V,,12249,
PORSCHE,24/08/2018,Pebble Beach,Carrera GT Spyder,Gooding & Co,624 140 €,OR+,V,,12249,
PORSCHE,24/08/2018,Pebble Beach,RS Spyder LMP2 (jamais couru),Gooding & Co,3 877 250 €,OR+,V,,12249,
PORSCHE,24/08/2018,Pebble Beach,918 Weissach Spyder V8 4.6 887 ch,Gooding & Co,1 418 510 €,OR+,V,,12249,
PORSCHE,24/08/2018,Monterey,"Carrera GT Spyder, 176 miles",RM Sotheby's,808 120 €,OR+,V,,12249,
PORSCHE,24/08/2018,Quail Lodge,918 Weissach Spider V8 4.6,Bonhams,1 210 030 €,OR+,V,,12249,
PORSCHE,12/05/2018,Monaco,Ruf CTR 3 Clubsport coupé ,RM Sotheby's,1 107 500 €,OR+,V,,12249,
PORSCHE,10/03/2018,Amelia Island,911 Speedster,RM Sotheby,232 310 €,OR+,V,,12249,
PORSCHE,19/01/2018,Scottsdale,Carrera GT Spyder,Gooding & Co,584 870 €,OR+,V,,12249,
PORSCHE,27/05/2017,Cernobbio,918 Weissach Spyder,RM Sotheby's,1 456 000 €,OR+,V,,12249,
PORSCHE,11/03/2017,Amelia Island,Carrera GT Spyder export USA,RM Sotheby's,567 190 €,OR+,V,,12249,
PORSCHE,11/03/2017,Amelia Island,"Carrera GT Spyder, 3700 miles origine",RM Sotheby's,721 880 €,OR+,V,,12249,
,,,,,,,,,12504,
PORSCHE,17/06/2019,Paris,911 (997) Speedster,Artcurial,294 420 €,OR+,V,,12504,
PORSCHE,04/05/2019,Saint Louis,911 (996) Carrera 4 S cabriolet,RM Sotheby's,43 960 €,OR+,V,,12504,
PORSCHE,17/01/2019,Phoenix,911 (997-2) Speedster 3.8 cabriolet,RM Sotheby's,370 970 €,OR+,V,,12504,
PORSCHE,27/10/2018,Atlanta,911 Turbo Classic Series Project Gold (air-cooled),RM Sotheby's,2 942 020 €,EX,V,,12504,
PORSCHE,27/10/2018,Atlanta,"911 (997) Carrera S Club coupé, n° 39/50",RM Sotheby's,130 260 €,OR+,V,,12504,
PORSCHE,27/10/2018,Atlanta,911 (993) turbo S coupé,RM Sotheby's,373 890 €,OR+,V,,12504,
PORSCHE,13/10/2018,Solterre,911 (997) Carrera S coupé 3.8,Montargis Enchères / Old Star Garage,36 610 €,OR+,V,,12504,
PORSCHE,05/10/2018,Knokke le Zoute,911 (997) GT 3 RS coupé,Bonhams,276 000 €,OR+,V,,12504,
PORSCHE,28/09/2018,Southam,911 (991.2) GT3 Touring 6 v RHD,Silverstone Auctions,214 470 €,OR+,V,,12504,
PORSCHE,24/08/2018,Pebble Beach,991 GT America coupé,Gooding & Co,137 120 €,OR+,V,,12504,
PORSCHE,24/08/2018,Monterey,RUF Turbo R Limited (carrosserie fibre),RM Sotheby's,784 480 €,OR+,V,,12504,
PORSCHE,24/08/2018,Monterey,911 R (991) coupé,RM Sotheby's,325 830 €,OR+,V,,12504,
PORSCHE,24/08/2018,Monterey,911 (997) GT 2 RS coupé,RM Sotheby's,382 570 €,OR+,V,,12504,
PORSCHE,24/08/2018,Quail Lodge,Ruf CTR 3 coupé,Bonhams,558 810 €,OR+,V,,12504,
PORSCHE,07/07/2018,Brooklands,911 turbo 3.8 (997) coupé,Historics at Brooklands,67 750 €,OR+,V,,12504,
PORSCHE,01/07/2018,Lyon,911 (997) Turbo Cabriolet,Aguttes,76 940 €,OR+,V,,12504,
,,,,,,,,,5747,
PORSCHE,17/01/2019,Scottsdale,928 coupé (240 ch),Bonhams,54 020 €,OR+,V,,5747,
PORSCHE,27/10/2018,Atlanta,928 coupé,RM Sotheby's,49 210 €,OR+,V,,5747,
PORSCHE,28/09/2018,Southam,928 coupé RHD (mono-rétro),Silverstone Auctions,16 150 €,OR+,V,,5747,
PORSCHE,17/06/2018,Fontainebleau,928 coupé,Osenat,22 800 €,OR+,V,,5747,
PORSCHE,09/03/2018,Amelia Island,928 coupé ,Gooding & Co,22 340 €,OR+,V,,5747,
PORSCHE,25/11/2017,Brooklands,928 coupé (240 ch) automatique,Historics at Brooklands,11 540 €,OR+,V,,5747,
PORSCHE,05/11/2017,Paris,928 coupé (240 ch),Artcurial,44 100 €,OR+,V,,5747,
PORSCHE,31/10/2016,La Mézière,928 coupé autom. toit ouvrant ex-USA,Alcopa Auction,7 245 €,OR-,V,,5747,
PORSCHE,07/10/2016,Knokke le Zoute,928 prototype Club Sport ex-Derek Bell,Bonhams,253 000 €,EX,V,,5747,
PORSCHE,16/03/2014,Fontainebleau,928 coupé autom.,Jean-Pierre Osenat,5 483 €,OR-,V,,5747,
PORSCHE,01/12/2012,Bordeaux,928 coupé,Jean dit Cazaux,18 880 €,OR,V,,5747,
PORSCHE,18/09/2010,Toffen,928 coupé (240 ch),Oldtimer Galerie,7 197 €,OR+,V,,5747,
PORSCHE,03/05/2009,Toffen,928 coupé,Oldtimer Galerie Toffen,5 000 €,OR+,V,,5747,
PORSCHE,18/05/2008,Fréjus,928 coupé,Besch Cannes Auction / M. Cornu,4 890 €,OR,V,,5747,
PORSCHE,27/02/2007,Londres,928 coupé RHD,Coys Auctions,3 720 €,OR,V,,5747,
PORSCHE,24/09/2006,Vivonne,928 coupé LHD autom.,HdV de Poitiers (M. Ségeron) / M,3 200 €,OR,V,,5747,
,,,,,,,,,11293,
PORSCHE,29/05/2019,Auburn,968 Cabriolet,RM Sotheby's,20 170 €,OR+,V,,11293,
PORSCHE,29/03/2019,Fort Lauderdale,968 Cabriolet,RM Sotheby,33 290 €,OR+,V,,11293,
